id1,text1,id2,text2,text_similarity_score,entity_similarity_score,date_difference,pair_id,label,confidence,needs_human_review,evaluator_verdict
nifty_1129,Dudley ‘Highly Confident’ Fed’s Tools Can Raise Rates,nifty_1238,Fed’s Dudley: Rate Rises to be ‘Gradual and Cautious’,0.8688803,0.4,203,751ea0588d92a7e04c73c823afa2dbe1,False,1,True,not_returned
nifty_244,St. Louis Fed's Bullard Discusses Recent Developments in U.S. Monetary Policy,nifty_343,St. Louis Fed's Bullard Discusses America's Investment Problem and Monetary Policy,0.8688543,0.4545454545454545,181,23ccebb821e196cc85627e86e879045c,False,1,True,not_returned
nifty_1205,Key Passages From the Fed Minutes,nifty_1407,Key Passages From the Fed’s Jan. 31-Feb. 1 Meeting Minutes,0.86882794,0.3333333333333333,371,6f07818d18b1cda647b3d28d330fb9bd,False,1,True,not_returned
nifty_31,US commercial paper market shrank for the week-Fed,nifty_234,U.S. commercial paper market falls in week - Fed,0.8686974,0.1428571428571428,371,32c5d337258c4150fd5d334b0f91aadb,False,1,True,not_returned
nifty_217,Fed's Lockhart says U.S. inflation still too low,nifty_217,UPDATE 2-Fed's Lockhart says U.S. inflation tame,0.86864495,1.0,0,9e83bdab540c8c1b66cf76a2078fdad8,False,1,True,not_returned
nifty_1203,Watch Janet Yellen’s Senate Testimony Live,nifty_1273,What to Watch for in Janet Yellen’s Congressional Testimony,0.8685807,0.3333333333333333,130,579d28a7d29498de3ae0df2a61a42589,False,1,True,not_returned
nifty_1260,"Fed’s Kaplan Seeks Rate Rise Soon, but Not Necessarily in June",nifty_1410,Fed’s Kaplan Sees Rate Rises Sooner Rather Than Later,0.86838055,0.6,279,2c6181d38e8ef3f3f72c925fc6bda270,False,1,True,not_returned
nifty_850,REFILE-Traders keep bets on July 2015 for first Fed rate hike,nifty_850,Traders keep bets on July 2015 for first Fed rate hike,0.8682273,0.8333333333333334,0,4af79368fdff7db4f1eb5e37f909a586,False,1,True,not_returned
nifty_31,US commercial paper market shrank for the week-Fed,nifty_820,U.S. commercial paper market grows in week: Fed,0.86818343,0.1428571428571428,1463,2c0b5d643e919fe3b9c54b248821ff02,False,5,False,not_reviewed
nifty_1208,Fed’s Bullard: ‘Unwise’ to Raise Rates,nifty_1354,Fed’s Bullard: December a `Reasonable Time` to Raise Rates,0.8681453,0.6,261,5feb98cc306b44cd2aa332165ad9bbba,False,5,False,not_reviewed
nifty_1363,Fed’s Kaplan: Fed Should Raise Rates as It Makes Progress on Its Mandates,nifty_1411,Dallas Fed’s Robert Kaplan: Fed Should Start Increasing Rates,0.8678343,0.3333333333333333,91,30f32a9d1c6e37c2711a203b90e0130b,False,5,False,not_reviewed
nifty_31,US commercial paper market shrank for the week-Fed,nifty_444,U.S. commercial paper market rises in week - Fed,0.86780816,0.1428571428571428,756,ce2a645e050eac75978d501716279324,False,5,False,not_reviewed
nifty_248,Fed Minutes Show Inflation Debate,nifty_1183,Fed Minutes Reveal Officials’ Concern About Low Inflation,0.86776686,0.4,1737,94416081d65e7138a362ee3dfd2b79d1,False,3,True,incorrect
nifty_211,United Fed Stands Pat,nifty_387,Fed Stands Pat,0.867696,0.25,321,c0afe196ed70eda84acf81d0d3201086,False,5,False,not_reviewed
nifty_1427,Transcript: Reporters’ Q&A With Fed Governor Jerome Powell in West Virginia,nifty_1462,Transcript: Audience Q&A With Fed Governor Jerome Powell in New York,0.8676175,0.4285714285714285,64,2f49e4b59fbaa3380bbbafe9015fb55b,False,5,False,not_reviewed
nifty_37,FACTBOX-US Fed policy-makers' recent comments,nifty_166,"FACTBOX-Fed officials' comments on the economy, policy",0.8675115,0.1666666666666666,232,bfbd9dc1d979ef573c3cd9a79abc6f77,True,4,False,not_reviewed
nifty_37,FACTBOX-US Fed policy-makers' recent comments,nifty_181,"FACTBOX-Fed officials' comments on the economy, policy",0.8675115,0.1666666666666666,261,bfbd9dc1d979ef573c3cd9a79abc6f77,True,4,False,not_reviewed
nifty_37,FACTBOX-US Fed policy-makers' recent comments,nifty_219,"FACTBOX-Fed officials' comments on the economy, policy",0.8675115,0.1666666666666666,331,bfbd9dc1d979ef573c3cd9a79abc6f77,True,4,False,not_reviewed
nifty_37,FACTBOX-US Fed policy-makers' recent comments,nifty_303,"FACTBOX-Fed officials' comments on the economy, policy",0.86751145,0.1666666666666666,485,bfbd9dc1d979ef573c3cd9a79abc6f77,True,4,False,not_reviewed
nifty_1138,Key Excerpts: Fed Governor Daniel Tarullo,nifty_1264,Q&A: Federal Reserve Governor Daniel Tarullo,0.8674942,0.3,233,1391fe1c123f7bbed63d1d8b737ffc7a,True,5,False,not_reviewed
nifty_332,Kocherlakota-need for more Fed easing 'unlikely',nifty_376,"Kocherlakota: Fed has easing tools, but needs plan",0.8674149,0.3333333333333333,77,45bee91600032869f45a11ad19c27185,False,5,False,not_reviewed
nifty_1150,U.S. fed funds rate falls to 0.07 pct,nifty_1225,U.S. fed funds rate remain at 0.37 pct,0.8672679,0.5,141,0c16f04590859bbd2a34ad990b7d2168,False,5,False,not_reviewed
nifty_248,Bernanke Plays Down Inflation Threats,nifty_763,Bernanke: Important to prevent inflation from falling too low,0.86720204,0.3333333333333333,953,b35d1607d4f9cb8ec0c203aea93fcde2,False,5,False,not_reviewed
nifty_808,Puzzling U.S. inflation could complicate things for Fed: Bullard,nifty_1474,Transcript: Fed’s Bullard on Inflation and More,0.8671616,0.125,1226,381460e5b22bca3617765c50dd34153f,True,5,False,not_reviewed
nifty_1338,Fed’s Harker Calls for Rate Increase This Year,nifty_1476,Harker Sees Fed on Track for Another Rate Increase This Year,0.86716145,0.3333333333333333,257,4c96bfd6a80d29c1a38d89af9b6f523e,True,5,False,not_reviewed
nifty_1352,Fed’s Evans Sees Good Chance of December Rate Increase,nifty_1472,Fed’s Evans Says Rate Rise Could Wait Until December,0.86673075,0.5714285714285714,224,3c3b155cf909d605d2100bad89e327ff,True,4,False,not_reviewed
nifty_1208,Fed’s Kashkari Sees Moderate Growth for U.S. Economy,nifty_1209,"Fed's Kashkari expects moderate U.S. growth, inflation to rise",0.86641735,0.3333333333333333,1,29a74f2c12998ebb48fd17bac9bd9749,True,5,False,not_reviewed
nifty_1165,Williams: Fed Is Near the Point of Raising Rates,nifty_1255,Fed’s Williams: Raising Rates 2 or 3 Times This Year ‘Makes Sense’,0.86611474,0.5,167,97c40aaef9f94b2d61075e0740eab495,True,5,True,incorrect
nifty_181,St. Louis Fed's Bullard:  The U.S. Economic Situation and Recent Monetary Policy Developments,nifty_768,St. Louis Fed's Bullard Offers Perspectives on the Macroeconomic Situation during 2008,0.86579865,0.4,1085,8664e109cc553e6d825e74378dfc43b2,False,5,False,correct
nifty_113,UPDATE 1-Bernanke says economy still short of full recovery,nifty_113,Economy still short of full recovery: Bernanke,0.8654845,1.0,0,79ad7fc5a976aa694193d377a0eb6103,True,5,False,not_reviewed
nifty_952,Fed set to end one crisis chapter even as global risks rise,nifty_952,RPT-WRAPUP 1-Fed set to end one crisis chapter even as global risks rise,0.86497754,0.75,0,f67c5a24d302ca8f8e609ed4f156e368,True,5,False,not_reviewed
nifty_1204,Fed’s Harker: ‘Prudent’ to Hold Off on Rate Rises Until Inflation Picks Up,nifty_1235,Fed’s Harker: Might Be Prudent to Wait for Stronger Inflation Data Before Raising Rates,0.86481655,0.4285714285714285,56,922f76968be494760410ead9b5d53df4,True,5,False,not_reviewed
nifty_1205,Key Passages From the Fed Minutes,nifty_1337,Key Passages in the Fed’s September Meeting Minutes,0.8647334,0.4,238,e35509623aa8cb26bc0ddf0c6a5269e6,False,5,False,not_reviewed
nifty_1150,U.S. fed funds rate falls to 0.07 pct,nifty_1228,U.S. fed funds rate holds at 0.37 pct,0.8646647,0.5,148,bab3380587c9d42722c0a69c47481c5c,False,5,False,not_reviewed
nifty_1150,U.S. fed funds rate falls to 0.07 pct,nifty_1232,U.S. fed funds rate holds at 0.37 pct,0.8646647,0.5,155,bab3380587c9d42722c0a69c47481c5c,False,5,False,not_reviewed
nifty_320,Fed's Lockhart says U.S. recession risks have risen,nifty_1386,Fed’s Lockhart Sees Little Risk of a Recession,0.8646434,0.25,1977,417086509cc051e4c8e9acb333d50e7e,False,5,False,not_reviewed
nifty_37,FACTBOX-US Fed policy-makers' recent comments,nifty_202,"Factbox: Fed officials' comments on the economy, policy",0.8645413,0.1428571428571428,301,a0339546aaf74635f75313195d146c7c,True,4,False,not_reviewed
nifty_37,FACTBOX-US Fed policy-makers' recent comments,nifty_227,"Factbox: Fed officials' comments on the economy, policy",0.8645413,0.1428571428571428,349,a0339546aaf74635f75313195d146c7c,True,4,False,not_reviewed
nifty_37,FACTBOX-US Fed policy-makers' recent comments,nifty_412,"Factbox: Fed officials' comments on the economy, policy",0.8645413,0.1428571428571428,687,a0339546aaf74635f75313195d146c7c,True,4,False,not_reviewed
nifty_37,FACTBOX-US Fed policy-makers' recent comments,nifty_333,"Factbox: Fed officials' comments on the economy, policy",0.8645412,0.1428571428571428,540,a0339546aaf74635f75313195d146c7c,True,4,False,not_reviewed
nifty_37,FACTBOX-US Fed policy-makers' recent comments,nifty_376,"Factbox: Fed officials' comments on the economy, policy",0.8645411,0.1428571428571428,616,a0339546aaf74635f75313195d146c7c,True,4,False,not_reviewed
nifty_379,Fed Officials Warn On Economy,nifty_490,Fed Warns of Risk to Economy,0.86438817,0.5,204,bdd4deeea57a6eff3c649a27f901b62f,True,5,False,not_reviewed
nifty_1167,Fed’s Bullard Points to Inflation as Key to Path of Rate Increases,nifty_1209,Fed’s Bullard: ‘Unwise’ to Raise Rates With Inflation Expectations Falling,0.86437356,0.3333333333333333,79,7bbd8cfc8b0223022591de28259bbb30,False,5,True,incorrect
nifty_83,Bernanke: Economy Seems on Track,nifty_113,Bernanke: Economy still in recovery,0.86431265,0.2,55,67f9a35afb0865bd5655f8ec0fa442e4,True,5,False,not_reviewed
nifty_1333,Fed’s Lacker Continues to See a ‘Strong Case’ for Raising Rates,nifty_1403,Fed’s Lacker Calls for ‘Significantly Higher’ Rates,0.8642136,0.4,132,ac43e74cc9056be0b01e6320497ae01c,True,5,False,not_reviewed
nifty_1124,COLUMN-What a Fed rate hike will mean for your finances,nifty_1124,What a Fed rate hike will mean for your finances,0.8636973,0.8,0,fc8c302d6e86f1b56d6bcc38e862c2cd,True,5,False,not_reviewed
nifty_768,Bullard: Keep up Fed bond buying as inflation risk so far contained,nifty_768,Fed's Bullard: keep buying bonds as U.S. inflation muted,0.86360526,0.2857142857142857,0,b3dc234019dca7df2054eee23f20076e,True,5,False,not_reviewed
nifty_1043,U.S. fed funds rate remains at 0.13 pct,nifty_1150,U.S. fed funds rate falls to 0.07 pct,0.8635759,0.5,194,cf5a6929a546b6836feaeede688ea116,False,5,False,not_reviewed
nifty_1078,U.S. fed funds rate remains at 0.13 pct,nifty_1150,U.S. fed funds rate falls to 0.07 pct,0.86357576,0.5,131,cf5a6929a546b6836feaeede688ea116,False,5,False,not_reviewed
nifty_1045,5 Things to Watch at This Week’s Fed Meeting,nifty_1293,What to Watch at the Fed Meeting,0.86335254,0.2,455,713520cb98797b99ea14efda2bc07da8,True,5,False,not_reviewed
nifty_1271,Live: Janet Yellen’s Press Conference,nifty_1325,Transcript: Janet Yellen’s September Postmeeting Press Conference,0.863293,0.4285714285714285,98,7c3a136002260a87b00fd35a803fe920,True,5,False,not_reviewed
nifty_1330,Fed’s Kashkari Sees No Urgency to Raise Rates With Inflation Low,nifty_1476,Fed’s Kashkari Sees No Strong Case for Raising Rates Given Inflation Levels,0.8631817,0.5,271,a4ea5f18f06ad065934fc4b9c4a9eb25,True,5,False,not_reviewed
nifty_998,Inflation Well Short of Fed’s 2% Target,nifty_1349,Fed Doesn’t Aim to Push Inflation Beyond 2%,0.8627408,0.6666666666666666,639,2b2cbf9d30f8fdfb7cae8a7208fea011,True,5,False,not_reviewed
nifty_31,US commercial paper market shrank for the week-Fed,nifty_185,US commercial paper market falls in week-Fed,0.8625881,0.6,280,a03e62f6f494edb1b64e87e98fa46364,False,5,False,not_reviewed
nifty_1256,Key Passages From the Minutes of the Fed’s April Policy Meeting,nifty_1407,Key Passages From the Fed’s Jan. 31-Feb. 1 Meeting Minutes,0.8625464,0.2222222222222222,280,b6a12ef1fe7456380400524d10fe411c,False,5,False,not_reviewed
nifty_234,U.S. commercial paper market falls in week - Fed,nifty_512,U.S. commercial paper market expands in week -Fed,0.8623178,0.6,511,f56e335b4768b4eb0ca8f2e91cd822c2,False,5,False,correct
nifty_147,U.S. commercial paper market expands in week-Fed,nifty_234,U.S. commercial paper market falls in week - Fed,0.86231774,1.0,161,507f9df5974f404bc78904b345598202,False,5,False,not_reviewed
nifty_234,U.S. commercial paper market falls in week - Fed,nifty_500,U.S. commercial paper market expands in week - Fed,0.86231774,1.0,490,5d220c9f940ea4e88b4a9fad9b675877,False,5,False,not_reviewed
nifty_1151,Fed’s Brainard Upbeat on Economic Outlook,nifty_1215,Fed’s Brainard Keeps Cautious View on U.S. Economic Outlook,0.862235,0.3333333333333333,124,f8cfdf8356884ce9c45fb2af14c4fee6,True,5,False,not_reviewed
nifty_5,UPDATE 1-U.S. commercial paper market grows in week - Fed,nifty_496,U.S. commercial paper market shrank in week - Fed,0.8617733,0.8,903,342efe64208d7a5270652c1f392eb84b,False,5,False,not_reviewed
nifty_273,Fed should drop core inflation emphasis: Bullard,nifty_647,Fed's Bullard: low inflation leaves room to maneuver,0.8615907,0.3333333333333333,699,995fca69d89d30ee3fb10fb8f74be900,False,5,False,not_reviewed
nifty_1325,Transcript: Janet Yellen’s September Postmeeting Press Conference,nifty_1470,Transcript: Janet Yellen Press Conference Following June Policy Meeting,0.86156267,0.3,267,7d24814f381f8e3ffebdb403ff3554e0,False,5,False,not_reviewed
nifty_1386,Fed’s Kaplan Sees Three Rate Increases in 2017,nifty_1456,Fed’s Kaplan Continues to See Two More Rate Rises This Year,0.8614989,0.6,130,266e26195ef04e4a2e914ca95248a6e5,False,5,False,not_reviewed
nifty_343,St. Louis Fed's Bullard Discusses America's Investment Problem and Monetary Policy,nifty_470,St. Louis Fed's Bullard Discusses U.S. Monetary Policy and Fed Communications,0.8614871,0.4545454545454545,233,da339373880e575aaedb8479a6dcd871,False,5,False,not_reviewed
nifty_1156,Economists Overwhelmingly Expect Fed to Raise Interest Rates in December,nifty_1338,Economists Expect Fed Rate Increase in December,0.86139685,0.6,336,214c0135fa8264ba15bbee3ea23ea065,True,5,False,not_reviewed
nifty_1309,Most Regional Fed Banks Wanted to Raise the Discount Rate in July,nifty_1362,Most Regional Fed Banks Wanted to Boost Discount Rate in October,0.8613552,0.3333333333333333,98,8dd8ba0facbe609a8d8cbb67ca530993,False,5,False,not_reviewed
nifty_1273,What to Watch for in Janet Yellen’s Congressional Testimony,nifty_1274,Live: Janet Yellen’s Senate Testimony,0.86124396,0.3333333333333333,1,3835783dd381b567a797c6d285a722b9,True,5,False,not_reviewed
nifty_1165,Williams: Fed Is Near the Point of Raising Rates,nifty_1424,Fed’s Williams: Raising Rates 3 or 4 Times This Year Makes Sense,0.861047,0.5,477,e66287f7948ff301acbe2f0196a80a67,True,5,False,not_reviewed
nifty_768,Strong jobs report could boost QE taper chances: Fed's Bullard,nifty_775,Fed could do 'small' QE3 taper to recognize job gains: Bullard,0.86079997,0.3333333333333333,18,146c33d63bc009aa3b635ff52f49c5ab,True,5,False,not_reviewed
nifty_1287,WSJ Survey: Half of Economists See No Fed Rate Raise Until December,nifty_1303,WSJ Survey: Economists Point to December Rate Increase for Fed,0.86074114,0.625,28,8970e62cd3d9f8279f0919448f9b25d5,True,5,False,correct
nifty_1227,Dallas Fed’s Kaplan Reiterates Gradual Stance on Rate Increases,nifty_1411,Dallas Fed’s Robert Kaplan: Fed Should Start Increasing Rates,0.8606554,0.3333333333333333,337,fddf55eee3bc9a075df2fa54bf93e7b1,False,5,False,not_reviewed
nifty_1371,Transcript: Janet Yellen’s December Postmeeting Press Conference,nifty_1470,Transcript: Janet Yellen Press Conference Following June Policy Meeting,0.860485,0.3,183,794472e86cb57660cc1c4bbf1745e439,False,5,False,not_reviewed
nifty_37,FACTBOX-US Fed policy-makers' recent comments,nifty_525,"Factbox: Fed officials' comments on U.S. economy, policy",0.8604615,0.125,895,9844e2791581eddeef055f40911affcf,False,5,False,not_reviewed
nifty_37,FACTBOX-US Fed policy-makers' recent comments,nifty_558,"Factbox: Fed officials' comments on U.S. economy, policy",0.8604615,0.125,953,9844e2791581eddeef055f40911affcf,False,5,False,not_reviewed
nifty_37,FACTBOX-US Fed policy-makers' recent comments,nifty_708,"Factbox: Fed officials' comments on U.S. economy, policy",0.8604615,0.125,1240,9844e2791581eddeef055f40911affcf,False,5,False,not_reviewed
nifty_37,FACTBOX-US Fed policy-makers' recent comments,nifty_521,"Factbox: Fed officials' comments on U.S. economy, policy",0.8604613,0.125,888,9844e2791581eddeef055f40911affcf,False,5,False,not_reviewed
nifty_37,FACTBOX-US Fed policy-makers' recent comments,nifty_544,"Factbox: Fed officials' comments on U.S. economy, policy",0.8604613,0.125,930,9844e2791581eddeef055f40911affcf,False,5,False,not_reviewed
nifty_5,UPDATE 1-U.S. commercial paper market grows in week - Fed,nifty_234,U.S. commercial paper market falls in week - Fed,0.8603812,0.8,420,20cb6a0b785178c8d8b0457a23f7e418,False,5,False,not_reviewed
nifty_1365,Fed’s Bullard Still Supports Single Rate Increase,nifty_1386,Fed’s Bullard Still Favors One Rate Increase In 2017,0.8603474,0.5,38,ab5b0014c2c90d111001401d2b9027ef,True,5,False,not_reviewed
nifty_1137,Fed’s Lockhart Says Rate Rise Still Likely This Year,nifty_1175,Fed’s Lockhart Says Rate Rises to Come Slowly,0.86000943,0.6,70,4c275ed5efc1846e8217851dcc60a2c3,True,5,False,not_reviewed
nifty_1271,Live: Janet Yellen’s Press Conference,nifty_1371,Transcript: Janet Yellen’s December Postmeeting Press Conference,0.8599592,0.4285714285714285,182,a7ef7268cdcd5472933d43877b6068a0,True,5,False,not_reviewed
nifty_1329,Transcript: Janet Yellen’s House Testimony on Financial Regulation,nifty_1404,Transcript: Janet Yellen’s Senate Banking Committee Testimony,0.85979337,0.3,140,51c695a010c9f02868733c9d6ba607a9,False,5,False,not_reviewed
nifty_1274,Transcript: Janet Yellen’s Senate Banking Committee Testimony,nifty_1329,Transcript: Janet Yellen’s House Testimony on Financial Regulation,0.8597932,0.3,99,4fc54694ab94d6a1972be10013205b92,False,5,False,not_reviewed
nifty_1181,Fed’s Williams See Steady Course of Rate Increases in 2016,nifty_1247,Fed’s Williams Remains Supportive of Raising Rates This Year,0.8595101,0.5,120,60cb91dfd4e7a920915bdd540f994a7d,True,5,False,correct
nifty_166,"WRAPUP 1-Fed to launch bold, risky effort to boost economy",nifty_166,"WRAPUP 9-Fed takes bold, risky step to bolster weak economy",0.85942626,0.1666666666666666,0,5d655e881dd863efff0d17790dfc47f4,True,5,False,not_reviewed
nifty_647,Fed's Bullard: low inflation leaves room to maneuver,nifty_1474,Transcript: Fed’s Bullard on Inflation and More,0.85886294,0.125,1527,9371b866976ce437839e5eeb8573999e,True,5,False,correct
nifty_1250,"Fed Should Aim for Inflation Overshoot, Says Evans",nifty_1335,"Fears of Overshooting Fed’s Inflation Target ‘Exaggerated,’ Evans Says",0.8587598,0.4,154,1fd6e7419ae5117174041ebd5342a6b8,True,5,False,not_reviewed
nifty_1232,Key Passages From the Fed’s March Minutes,nifty_1337,Key Passages in the Fed’s September Meeting Minutes,0.85867023,0.3333333333333333,189,84f77d04c51e25c57b834e930cbb8d95,False,5,False,not_reviewed
nifty_103,Fed Sees Slower Growth,nifty_427,Fed sees growth but jobs still slow,0.8582948,0.25,595,e65a82140dc15f6b708e6cdcb3e08740,True,5,False,correct
nifty_1208,Fed’s Bullard: ‘Unwise’ to Raise Rates,nifty_1258,Fed’s Bullard: More Factors in Favor of Fed’s Rate View Than Market’s,0.85822135,0.25,90,6112b488a49224856a58f5bdb31f0c95,True,5,False,not_reviewed
nifty_647,Fed's Bullard: low inflation leaves room to maneuver,nifty_1209,Fed’s Bullard: ‘Unwise’ to Raise Rates With Inflation Expectations Falling,0.8581575,0.25,1043,0d85965d419aaa9dafcad4d1458aad69,True,5,False,not_reviewed
nifty_438,Fed may need to raise rates this year: Kocherlakota,nifty_1108,Fed’s Kocherlakota: Rate Increase Now a ‘Step in the Wrong Direction’,0.8580519,0.2857142857142857,1247,78da39b79fb3bc6e63c17eb437a6dc1f,True,5,False,not_reviewed
nifty_1404,Fed’s Harker Still Expects Three Rate Increases This Year,nifty_1476,Harker Sees Fed on Track for Another Rate Increase This Year,0.8579373,0.3333333333333333,132,d434cfa6761af5ae835bd38ad6baf070,True,5,False,not_reviewed
nifty_1270,What to Look for From the Fed’s June Meeting: Video,nifty_1370,What to Expect From the Fed Meeting: Video,0.8576795,0.3333333333333333,182,feb3cd83df9f7984d8f828abc502122e,True,5,False,not_reviewed
nifty_1151,Janet Yellen’s Complete Prepared Testimony,nifty_1274,Live: Janet Yellen’s Senate Testimony,0.8576226,0.4,230,951abad2cbcf5e4d6499c561c5029768,True,5,False,not_reviewed
nifty_938,U.S. Fed's Dudley says would be 'delighted' to raise rates in 2015,nifty_1129,Fed’s Dudley: Still Likely on Track for 2015 Rate Rise,0.8575852,0.25,356,81cef1bc149ac903da8502ea15aee8a9,True,5,False,not_reviewed
nifty_272,Fed's should drop core inflation emphasis -Bullard,nifty_647,Fed's Bullard: low inflation leaves room to maneuver,0.8574673,0.1428571428571428,700,1d0b01ee6d9a87bb8dabe9cf72a1a6b0,True,5,False,not_reviewed
nifty_1105,WSJ Poll: Economists See September Fed Rate Liftoff,nifty_1318,WSJ Survey: Economists Still See September Fed Rate Move as Unlikely,0.8573273,0.5714285714285714,392,dbc9363f332d0780e9b68a3452a8a365,True,5,False,not_reviewed
nifty_5,UPDATE 1-U.S. commercial paper market grows in week - Fed,nifty_31,US commercial paper market shrank for the week-Fed,0.85722935,0.125,49,83f6823d0e81a7a1224d75692f6f6d20,False,5,False,not_reviewed
nifty_265,"UPDATE 1-Bernanke, other top US regulators testify May 12",nifty_265,"Bernanke, other top regulators to testify May 12",0.8567856,0.3333333333333333,0,8cbd4f48f45c789b7e107f880e8f1e03,True,5,False,not_reviewed
nifty_355,WRAPUP 1-Fed officials at odds on inflation threat,nifty_595,WRAPUP 1-Two Fed policy makers warn about potential US inflation,0.85667413,0.0,451,c6550179d1f9d89445ec657d97c4cf62,True,5,False,not_reviewed
nifty_1184,"Hilsenrath’s Take: Fed Officials Don’t Sound So Confident About Inflation, Or Growth Risks",nifty_1185,Hilsenrath’s Take: Inflation Surveys Starting to Worry Some Fed Officials,0.8562478,0.375,4,2ac6e662ba44b1458df322877b611cce,False,3,False,correct
nifty_343,Fed's Raskin says additional easing warranted,nifty_343,UPDATE 2-Fed's Raskin - more easing likely warranted,0.856063,0.6,0,69a57b7ca99ae0a18d0fa087f5cf066d,True,5,False,not_reviewed
nifty_1402,Fed’s Kaplan Says Rate Rises Should Be ‘Gradual and Patient’,nifty_1403,Fed’s Kaplan Reiterates Rates Should Rise Sooner Rather Than Later,0.8559873,0.6,1,0211b41437ffbf3d78ffa2003b9d8b75,False,5,False,not_reviewed
nifty_1287,Fed’s Bullard in No Rush to Raise Rates,nifty_1343,Fed’s Bullard Still Ready for One More Rate Rise Before Holding Steady,0.855798,0.3333333333333333,102,480d76e84caeb6fba973162131c95fe7,False,5,False,not_reviewed
nifty_1287,Fed’s Kaplan Says Central Bank Should Aim to Remove Accommodation Gradually,nifty_1297,"Fed Should Remove Accommodation in ‘Gradual Manner,’ Kaplan Says",0.8553186,0.4285714285714285,19,524f243250e9413fcf9f33c42e13f48b,True,5,False,correct
nifty_1449,Fed’s Kaplan Sees Two More Rate Increases This Year,nifty_1460,"Fed’s Kaplan Sees Two More Rate Increases, Shrinking Balance Sheet",0.85523933,0.8,21,d2b0c53cb581e6b5a858679ba99bd81e,True,4,False,not_reviewed
nifty_185,US commercial paper market falls in week-Fed,nifty_496,U.S. commercial paper market shrank in week - Fed,0.854844,0.3333333333333333,574,5291d3d7bcbf9184ed440f4adc4c2b70,True,5,False,not_reviewed
nifty_1429,Fed’s Harker Still Sees Three Rate Increases in 2017 as Appropriate,nifty_1476,Harker Sees Fed on Track for Another Rate Increase This Year,0.8545896,0.3333333333333333,85,065417458d2d4fc700e13c027a3c50d7,False,5,False,correct
nifty_1249,Fed’s Williams Calls 2 or 3 Rate Increases This Year ‘Reasonable’,nifty_1382,Fed’s Williams Says Three Rate Increases in 2017 Is Reasonable,0.854406,0.6,245,c2d3619119cb8cda60a3cad55f749d2f,True,4,False,not_reviewed
nifty_1386,Transcript: Q&A With Philadelphia Fed’s Patrick Harker,nifty_1458,Transcript: Audience Q&A With Philadelphia Fed’s Harker in New York,0.8540437,0.3333333333333333,132,c81dc33f6b022f562c4507855e358325,True,5,False,not_reviewed
nifty_731,Markets Calm Before Fed Decision,nifty_868,Markets' Calm Stirs Some Worry at Fed,0.85399747,0.2,258,ce92e1c5c047837cbbf4b69a19047c63,False,5,False,not_reviewed
nifty_1138,Key Excerpts: Fed Governor Daniel Tarullo,nifty_1282,Transcript: Q&A With Fed Governor Daniel Tarullo,0.85386634,0.625,267,65c1e774e31fd6a915e1aebd413f2be8,True,5,False,not_reviewed
nifty_1261,"Powell: Fed Could Raise Rates ‘Fairly Soon,’ but Sees Gradual Pace",nifty_1330,Fed’s Powell Calls Gradual Increases the ‘Correct Path’ for Rates,0.8538034,0.4285714285714285,126,9e03043613f5c2cad0b80c7f3b027792,True,5,False,not_reviewed
nifty_5,UPDATE 1-U.S. commercial paper market grows in week - Fed,nifty_185,US commercial paper market falls in week-Fed,0.85352093,0.2857142857142857,329,1338803929a3f988771b4c386cdc0d9b,False,5,False,not_reviewed
nifty_1023,Fed should be delicate in raising rates: Bridgewater's Dalio,nifty_1024,RPT-Fed should be delicate in raising rates -Bridgewater's Dalio,0.85342354,0.375,1,bf4755cfefb452a667c4594e836f9be2,True,5,False,not_reviewed
nifty_1232,Mester Reiterates She Wants Fed to Pursue Gradual Rate Rises,nifty_1331,Fed’s Mester Repeats Her Desire to Raise Rates Soon,0.85327786,0.1428571428571428,180,b066e3b44b98361462d6e4478e0b5fe5,False,5,False,not_reviewed
nifty_165,"Fed starts 2-day meeting, new bond buys seen",nifty_166,"Fed resumes meeting, new bond buys seen",0.8530153,0.5,1,62cdbafba1078af709e5fd87123fe1ba,False,5,False,not_reviewed
nifty_147,U.S. commercial paper market expands in week-Fed,nifty_185,US commercial paper market falls in week-Fed,0.85294867,0.3333333333333333,70,b4eb32a2b3e24ff58c3027bf40852766,False,5,False,not_reviewed
nifty_185,US commercial paper market falls in week-Fed,nifty_500,U.S. commercial paper market expands in week - Fed,0.85294867,0.3333333333333333,581,e38f0fa0f0868095e2d56366ef69cf38,False,5,False,not_reviewed
nifty_185,US commercial paper market falls in week-Fed,nifty_512,U.S. commercial paper market expands in week -Fed,0.8529485,0.1428571428571428,602,cdc8e6348e99fe1b463a110f2da590d0,False,5,False,not_reviewed
nifty_141,UPDATE 1-US Rate Futures-Traders see Fed rate hike in Dec 2011,nifty_511,UPDATE 1-Futures traders see late 2014 Fed rate hike more likely,0.8526806,0.1428571428571428,680,9e3653c05badebdf057f714db4371d95,False,5,False,not_reviewed
nifty_1150,Fed to Raise Fees for Payment Services By Average of 2.7% in 2016,nifty_1344,Fed to Raise Fees on its Payment Services by 3.2%,0.85261846,0.2857142857142857,357,85812a07dfa685ecb9615355bc108054,False,5,False,not_reviewed
nifty_141,US Rate Futures-Traders see no Fed rate hike until late 2011,nifty_655,U.S. rate futures traders see no Fed rate hike until mid-2015,0.8525639,0.2857142857142857,953,0fac2374e09d4dbba18b1c1224c25e80,False,5,False,not_reviewed
