id1,text1,entity1,id2,text2,entity2,text_similarity_score,entity_similarity_score,date_difference
nifty_1008,"Research and Markets: Opportunities in the $33 Billion Global Business Jets Market 2015 Featuring Gulfstream Aerospace Corp., Bombardier Inc., Cessna Aircraft, Honeywell International Inc. & Embraer S.A.",research|markets|opportunities|the $33 billion global business jets market|gulfstream aerospace corp.|bombardier inc.|cessna aircraft|honeywell international inc.|embraer s.a.|global|business|jets|market|gulfstream|aerospace|corp.|bombardier|inc.|cessna|aircraft|honeywell|international|embraer|s.a.,nifty_1043,"Research and Markets: Global Business Jet Market 2015-2019 with Bombardier, Cessna, Dassault Aviation, Embraer & Gulfstream Dominating",research|markets|global business jet market|bombardier|cessna|dassault aviation|embraer|global|business|jet|market|dassault|aviation|gulfstream,0.8668832,0.3103448275862069,63
nifty_111,Lufthansa Narrows Loss,lufthansa|loss,nifty_431,Lufthansa Swings to Full-Year Loss,lufthansa|full-year loss,0.8658011,0.3333333333333333,588
nifty_613,Boeing Looks at Interim 787 Fixes,boeing|interim 787 fixes,nifty_616,Boeing to Propose 787 Fixes,boeing|787 fixes,0.865769,0.3333333333333333,7
nifty_956,U.S. Airlines Expect Rise in Thanksgiving Air Travelers,u.s. airlines|rise|thanksgiving air travelers|u.s.|thanksgiving,nifty_1152,U.S. Airlines Expect 3% Increase in Passengers Over Thanksgiving Period,u.s. airlines|3% increase|passengers|thanksgiving period|u.s.|thanksgiving,0.86572134,0.375,364
nifty_490,"Air France to Cut Over 5,000 Jobs","air france|over 5,000 jobs|air|france",nifty_704,Air France Cuts More Jobs,air france|more jobs|air|france,0.8654807,0.6,405
nifty_173,EasyJet Profit Soars,easyjet profit|easyjet,nifty_962,EasyJet Profit Jumps,easyjet profit|easyjet,0.86523724,1.0,1463
nifty_945,"Toyota Recalling 247,000 Vehicles for Air Bags","toyota|247,000 vehicles|air bags",nifty_1279,Toyota Recalls 1.4 Million Cars for  New Air-Bag Defect,toyota|1.4 million cars|new air-bag defect,0.86518854,0.2,618
nifty_525,Air India to Get Dreamliner This Week,air india|dreamliner|air|india,nifty_531,Air India Gets Delivery of Dreamliner,air india|delivery|dreamliner|air|india,0.8650619,0.8,10
nifty_534,Research and Markets: Airlines in China,research|markets|airlines|china,nifty_812,"Research and Markets: China Air Transport and Airport Industry Report, 2013-2016",research|markets|china air transport and airport industry report|china|air|transport|airport|industry|report,0.8650021,0.3,526
nifty_377,"Air India May Sell Dreamliner Plane on Delivery, Lease Back",air india|dreamliner plane|delivery|air|india,nifty_378,Air India to Sell and Lease Back Dreamliners,air india|dreamliners|air|india,0.8649392,0.5,1
nifty_529,Lufthansa Faces New Strike,lufthansa|new strike,nifty_1153,Lufthansa Strike Continues,lufthansa strike|lufthansa,0.8648189,0.3333333333333333,1161
nifty_337,Air India to Discuss Dreamliner Order,air india|dreamliner order|air|india,nifty_531,Air India Gets Delivery of Dreamliner,air india|delivery|dreamliner|air|india,0.86462533,0.5,358
nifty_1152,U.S. Airlines Expect 3% Increase in Passengers Over Thanksgiving Period,u.s. airlines|3% increase|passengers|thanksgiving period|u.s.|thanksgiving,nifty_1349,U.S. Airlines Expect Slight Rise in Thanksgiving Air Travel,u.s. airlines|slight rise|thanksgiving air travel|u.s.|thanksgiving,0.86449146,0.375,363
nifty_422,Kingfisher Airlines Cuts More Flights,kingfisher airlines|more flights|kingfisher|airlines,nifty_433,Kingfisher to Cut Flights,kingfisher|flights,0.8637631,0.2,20
nifty_438,Air India Will Take Delivery of All Dreamliners,air india|delivery|all dreamliners|air|india,nifty_525,Air India to Get Dreamliner This Week,air india|dreamliner|air|india,0.86357534,0.5,160
nifty_68,EasyJet Cuts Outlook,easyjet|outlook,nifty_441,EasyJet Raises Outlook,easyjet|outlook,0.86339444,1.0,685
nifty_458,Boeing's Profit Jumps,boeing's profit|boeing,nifty_896,"Boeing's Profits, Concerns Rise","boeing's profits, concerns",0.8633454,0.0,819
nifty_238,Lufthansa Returns to Profit,lufthansa|profit,nifty_1097,Lufthansa Profit Rebounds,profit|lufthansa,0.86324924,1.0,1596
nifty_438,Air India Will Take Delivery of All Dreamliners,air india|delivery|all dreamliners|air|india,nifty_481,Air India to Get Three Dreamliners in June,air india|three dreamliners|june|air|india,0.8624838,0.42857142857142855,78
nifty_289,Air Lease to Place Big Boeing Order,air lease|big boeing order|boeing,nifty_460,Air Lease Near Boeing Deal,air lease|boeing deal|boeing,0.8623255,0.5,315
nifty_966,"Research and Markets: Global Business Jet Market Outlook, 2020: Bombardier, Gulfstream, Cessna, Dassault & Embraer Dominate the $33 Billion industry",global business jet market outlook|bombardier|gulfstream|cessna|dassault|embraer|the $33 billion industry|research|markets|global|business|market|outlook,nifty_1008,"Research and Markets: Opportunities in the $33 Billion Global Business Jets Market 2015 Featuring Gulfstream Aerospace Corp., Bombardier Inc., Cessna Aircraft, Honeywell International Inc. & Embraer S.A.",research|markets|opportunities|the $33 billion global business jets market|gulfstream aerospace corp.|bombardier inc.|cessna aircraft|honeywell international inc.|embraer s.a.|global|business|jets|market|gulfstream|aerospace|corp.|bombardier|inc.|cessna|aircraft|honeywell|international|embraer|s.a.,0.8621008,0.32142857142857145,86
nifty_89,Air India Outlines Debt Plan,air india|debt plan|air|india,nifty_442,Panel to Discuss Air India Debt Plan,panel|air india debt plan|air|india,0.86167395,0.3333333333333333,649
nifty_123,AirAsia Posts 43% Profit Rise,airasia|43% profit rise,nifty_325,AirAsia Profit Falls 48%,airasia profit|airasia,0.8615966,0.3333333333333333,370
nifty_291,Norwegian Airline in $1.2 Billion Boeing Order,norwegian airline|$1.2 billion boeing order|norwegian|airline|boeing,nifty_408,Norwegian Airline in Huge Jet Order,norwegian airline|huge jet order,0.8613286,0.16666666666666666,217
nifty_226,AirAsia Net Profit Soars,airasia net profit|airasia,nifty_1062,"AirAsia’s Profit Rises, But Challenges Remain",airasia’s profit|challenges|airasia,0.8612536,0.25,1554
nifty_19,"Delta, US Airways May Drop Slot Swap",delta|us airways|slot swap|us|airways,nifty_353,"US Air, Delta Get OK to Swap Slots",us air|delta|slots|us,0.86095595,0.2857142857142857,609
nifty_1007,Post-Earnings Briefing - Lockheed Martin,post-earnings briefing|lockheed martin|lockheed|martin,nifty_1192,Lockheed Martin Earnings: What to Watch,lockheed martin earnings|what|lockheed|martin,0.86092573,0.3333333333333333,341
nifty_148,"Boeing, Airlines Face Off  Over Aircraft Subsidies",boeing|airlines|aircraft subsidies,nifty_151,Airlines Oppose Plane Subsidies,airlines|plane subsidies,0.8607139,0.25,3
nifty_455,Southwest Profit Soars,southwest profit|southwest,nifty_1191,Southwest Profit Soars on Cheap Fuel,southwest profit|cheap fuel|southwest,0.8606926,0.6666666666666666,1372
nifty_1148,Virgin America’s Profit Jumps on Lower Fuel Costs,virgin america’s profit|lower fuel costs|virgin|america,nifty_1245,Virgin America Results Boosted by Lower Fuel Costs,virgin america results|lower fuel costs|virgin|america,0.8605895,0.6,182
nifty_800,JetBlue Profit Soars on Improved Demand,jetblue profit|improved demand|jetblue,nifty_847,JetBlue Profit Plunges,jetblue profit|jetblue,0.8600798,0.6666666666666666,85
nifty_506,Lockheed Raises Profit Forecast,lockheed|profit forecast,nifty_845,Lockheed Raises Profit Guidance,lockheed|profit guidance,0.86004204,0.3333333333333333,637
nifty_190,Boeing Plans to Boost 777 Production,boeing|777 production,nifty_1119,Boeing Plans Further Boost to 767 Output,boeing|further boost|767 output,0.86002624,0.25,1724
nifty_893,Brazil's Embraer Gets Order for 60 Planes,brazil's embraer|order|60 planes|brazil,nifty_1088,Brazil’s Embraer Delivers 60 Planes in Second Quarter,brazil’s embraer|60 planes|second quarter|brazil,0.8600012,0.3333333333333333,363
nifty_762,"Virgin America Posts Profit, Eyes IPO",virgin america|profit|ipo|virgin|america,nifty_831,"With Sights on IPO, Virgin America Posts First Yearly Profit",sights|ipo|virgin america|first yearly profit|virgin|america,0.8599793,0.5714285714285714,134
nifty_337,Air India to Discuss Dreamliner Order,air india|dreamliner order|air|india,nifty_525,Air India to Get Dreamliner This Week,air india|dreamliner|air|india,0.8599509,0.6,348
nifty_366,Singapore Airlines Net Falls 49%,singapore airlines net|singapore|airlines,nifty_855,Singapore Airlines Profit Falls 60%,singapore airlines profit|singapore|airlines,0.85988367,0.5,917
nifty_531,Strike Forces Lufthansa to Cancel Flights,strike|lufthansa|flights,nifty_1361,"Lufthansa Pilots Extend Strike; Airline Cancels 1,700 Flights","lufthansa pilots|strike|airline|1,700 flights|lufthansa",0.85941577,0.3333333333333333,1544
nifty_847,Southwest Airlines Earnings Jump on Lower Fuel Costs,southwest airlines earnings|lower fuel costs|southwest|airlines,nifty_993,Southwest Earnings Helped by Lower Fuel,southwest earnings|lower fuel|southwest,0.8582861,0.16666666666666666,273
nifty_192,Airgas Board Rejects Air Products' Bid,airgas board|air products' bid|airgas|board|air|products,nifty_1164,Air Products Won’t Pursue Airgas Bid,air products|airgas bid,0.8580565,0.0,1805
nifty_622,JetBlue Aims to Expand Partnership With American,jetblue|partnership|american,nifty_821,"American, JetBlue End Partnership",american|jetblue end partnership|jetblue|end|partnership,0.857965,0.6,371
nifty_800,JetBlue Profit Soars on Improved Demand,jetblue profit|improved demand|jetblue,nifty_1095,JetBlue’s Revenue Grows on Strong Demand,jetblue’s revenue|strong demand|jetblue,0.8571356,0.2,545
nifty_431,Lufthansa Swings to Full-Year Loss,lufthansa|full-year loss,nifty_853,Lufthansa Loss Narrows,lufthansa loss|lufthansa,0.8570104,0.3333333333333333,790
nifty_1132,Jet-Engine Maker Pratt Shores Up Weak Link in Supply Chain,jet-engine maker|pratt|weak link|supply chain,nifty_1266,Pratt Struggles With Supply Chain for Jet Engine,pratt|supply chain|jet engine,0.85665023,0.4,250
nifty_76,Air India Workers Strike,air india workers|air|india,nifty_466,Air India Strike Continues,air india strike|air|india,0.8562662,0.5,715
nifty_610,Singapore Airlines Profit Rises,singapore airlines profit|singapore,nifty_900,Singapore Airlines Net Profit Falls 71%,singapore airlines net profit|singapore|airlines,0.85609776,0.25,538
nifty_45,Aer Lingus's Net Loss Widens,aer lingus's net loss|aer|lingus,nifty_126,Aer Lingus's First-Half Loss Narrows,aer lingus's first-half loss|aer|lingus,0.855877,0.5,147
nifty_997,JetBlue’s Profits Rise as Fuel Drops,jetblue’s profits|fuel|jetblue,nifty_1243,JetBlue Profit Soars on Cheap Fuel,jetblue profit|cheap fuel|jetblue,0.85577947,0.2,453
nifty_847,American Airlines Profit Soars,american airlines profit|american|airlines,nifty_897,American Airlines Profit Climbs,american airlines profit|american|airlines,0.8557063,1.0,91
nifty_963,JetBlue to Add Bag Fees,jetblue|bag fees,nifty_1080,"JetBlue Sets New Fare Classes, Bag Fees",jetblue|new fare classes|bag fees,0.8556719,0.6666666666666666,223
nifty_456,United Nears Deal to Buy Boeing Jets,united|deal|boeing jets|boeing,nifty_991,United Nears Deal to Convert Boeing Order to Larger Jets,united|deal|boeing order|larger jets,0.85541457,0.3333333333333333,1002
nifty_1112,Boeing Settles Suit Over Its 401(k) Plan,boeing|suit|its 401(k) plan,nifty_1152,Boeing Agrees to Pay $57 Million to Settle 401(k) Lawsuit,boeing|401(k) lawsuit,0.855329,0.25,71
nifty_262,"Air India Strike Continues, 88% of Flights Cancelled",air india strike|88%|flights|air|india,nifty_466,Air India Strike Continues,air india strike|air|india,0.85508657,0.6,373
nifty_98,Research and Markets: UK Airlines Sector: Industry Profile - Gain an Insight into the Evolution of the Industry and Competitive Dynamics,uk airlines sector|industry profile|an insight|the evolution|the industry|competitive dynamics|research|markets|uk|airlines,nifty_985,Research and Markets: The Future of Airlines in the United Kingdom to 2018,research|markets|the future|airlines|the united kingdom|united|kingdom,0.8549116,0.21428571428571427,1646
nifty_962,EasyJet Profit Jumps,easyjet profit|easyjet,nifty_1356,EasyJet Profit Dives,easyjet profit dives|easyjet,0.8548186,0.3333333333333333,728
nifty_835,Lufthansa Pilots on Three-Day Strike,lufthansa pilots|three-day strike|lufthansa,nifty_933,Lufthansa Pilots Plan New Strike,lufthansa pilots|new strike|lufthansa,0.85471267,0.5,180
nifty_447,US Airways Pushes Merger,us airways|merger|us|airways,nifty_631,"American, US Airways Executives Defend Merger","american, us airways executives|merger|american|us|airways",0.8545697,0.5,349
nifty_791,Airbus Posts Record Jet Orders,airbus|record jet orders,nifty_943,Airbus Gains Record Jet Order,airbus|record jet order,0.85426867,0.3333333333333333,275
nifty_261,"Air India Cancels 71 Flights, Suspends Bookings",air india|71 flights|bookings|air|india,nifty_469,Air India Cancels 36 Flights,air india|36 flights|air|india,0.8541476,0.5,383
nifty_558,"WRAPUP 1-Lockheed, Northrop and Boeing beat forecasts, GD misses",lockheed|northrop|boeing|forecasts|gd,nifty_558,"Lockheed, Northrop and Boeing beat forecasts, General Dynamics misses",lockheed|northrop|boeing|forecasts|general dynamics|general|dynamics,0.85371107,0.5,0
nifty_1170,Airlines Set to Deliver Higher Profit,airlines|higher profit,nifty_1241,Airlines Post Strong Profits,airlines|strong profits,0.8536872,0.3333333333333333,133
nifty_318,"UPDATE 1-Cathay Pacific H1 net profit down 59 pct, beats forecasts",update|cathay pacific h1 net profit|forecasts|cathay|pacific|h1,nifty_318,"Cathay Pacific H1 net profit down 59 percent, beats forecasts",cathay pacific h1 net profit|forecasts|cathay|pacific|h1,0.85311836,0.8333333333333334,0
nifty_835,Lufthansa Pilots on Three-Day Strike,lufthansa pilots|three-day strike|lufthansa,nifty_945,Lufthansa Pilots to Expand Strike,lufthansa pilots|strike|lufthansa,0.8526214,0.5,201
nifty_423,AirAsia's Profit Falls 56%,airasia's profit|airasia,nifty_1062,"AirAsia’s Profit Rises, But Challenges Remain",airasia’s profit|challenges|airasia,0.85249305,0.25,1191
nifty_98,Lockheed Offers Buyouts  to Executives,lockheed|buyouts|executives,nifty_134,Lockheed Says More Than 600 Executives Seek Buyouts,lockheed|more than 600 executives|buyouts,0.8522141,0.5,64
nifty_337,Air India to Discuss Dreamliner Order,air india|dreamliner order|air|india,nifty_438,Air India Will Take Delivery of All Dreamliners,air india|delivery|all dreamliners|air|india,0.85215527,0.5,188
nifty_800,JetBlue Profit Soars on Improved Demand,jetblue profit|improved demand|jetblue,nifty_1146,JetBlue Profit Rises on Low Fuel Costs,jetblue profit|low fuel costs|jetblue,0.85210526,0.5,636
nifty_344,Dreamliner Makes Its Way to Japan,dreamliner|its way|japan,nifty_505,Dreamliners Are Grounded in Japan,dreamliners|japan,0.85163957,0.25,300
nifty_173,EasyJet Profit Soars,easyjet profit|easyjet,nifty_797,Easyjet Revenue on the Rise,easyjet revenue|the rise,0.85162354,0.0,1164
nifty_55,Sikorsky's Business Heads Up,sikorsky's business|sikorsky,nifty_1071,Energy Business Hits Sikorsky,energy business|sikorsky,0.85157293,0.3333333333333333,1883
nifty_836,Boeing Commercial Deliveries Rise,boeing commercial deliveries|boeing,nifty_1133,Boeing Commercial Deliveries Rise 7%,boeing commercial deliveries|boeing,0.85130286,1.0,550
nifty_496,Boeing Commercial Deliveries Rise,boeing commercial deliveries|boeing,nifty_1133,Boeing Commercial Deliveries Rise 7%,boeing commercial deliveries|boeing,0.8513028,1.0,1187
nifty_740,Boeing Commercial Deliveries Rise,boeing commercial deliveries|boeing,nifty_1133,Boeing Commercial Deliveries Rise 7%,boeing commercial deliveries|boeing,0.8513026,1.0,732
nifty_402,Air France-KLM Starts Cost Cuts,air france-klm|cost cuts|air|france|klm,nifty_509,Costs Hit Air France-KLM,costs|air france-klm|air|france|klm,0.85127026,0.6666666666666666,200
nifty_1194,U.N. Panel Recommends Ban on Lithium Batteries as Passenger Plane Cargo,u.n. panel|ban|lithium batteries|passenger plane cargo|u.n.,nifty_1208,Lithium-Battery Cargo Temporarily Banned From Planes,lithium-battery cargo|planes,0.85114855,0.0,27
nifty_480,Etihad Invests in Virgin Australia,etihad|virgin australia|virgin|australia,nifty_481,Etihad Raises Virgin Australia Stake,etihad|virgin australia stake|virgin|australia,0.85097766,0.6,1
nifty_873,UPDATE 1-Etihad to invest up to 1.25 bln euros in Alitalia - Italian minister,etihad|up to 1.25 bln euros|alitalia|update,nifty_873,Etihad to invest up to 1.25 billion euros in Alitalia: Italian minister,etihad|up to 1.25 billion euros|alitalia,0.85031325,0.4,0
nifty_215,Delta Says Higher Fares Will Offset Fuel Costs,delta|higher fares|fuel costs,nifty_919,Delta Warns on Higher Fuel Prices,delta|higher fuel prices,0.85005766,0.25,1308
nifty_973,Airline Profit Outlook Rises,airline profit outlook,nifty_1067,Airlines’ Global Profit Outlook Gets Lift,airlines’ global profit outlook|lift,0.84973437,0.0,180
nifty_592,UPDATE 2-Alitalia investors consider possible sale -sources,alitalia investors|possible sale|-sources|update|alitalia,nifty_592,Alitalia investors consider possible sale: sources,alitalia investors|possible sale|sources|alitalia,0.84915835,0.5,0
nifty_328,Cathay to Offer Premium Economy,cathay|premium economy,nifty_385,Cathay to Launch Premium Economy Class,cathay|premium economy class,0.84908575,0.3333333333333333,105
nifty_238,Lufthansa Returns to Profit,lufthansa|profit,nifty_362,Lufthansa's Profit Drops 21%,lufthansa's profit|lufthansa,0.8489302,0.3333333333333333,224
nifty_238,Lufthansa Returns to Profit,lufthansa|profit,nifty_873,Lufthansa Warns on Profit,lufthansa|profit,0.8486786,1.0,1182
nifty_797,Easyjet Revenue on the Rise,easyjet revenue|the rise,nifty_962,EasyJet Profit Jumps,easyjet profit|easyjet,0.8486542,0.0,299
nifty_159,Airline Profits Take Off,airline profits,nifty_341,Airline Profits Hit the Brakes,airline profits|the brakes,0.8479083,0.5,335
nifty_558,US STOCKS-Boeing rises in otherwise flat day on Wall Street,us stocks-boeing|otherwise flat day|wall street|us|wall|street,nifty_558,US STOCKS-Boeing boosts Dow in otherwise flat day on Wall Street,us stocks-boeing|dow|otherwise flat day|wall street|us|wall|street,0.8475295,0.8571428571428571,0
nifty_515,Air Canada Posts Wider Loss,air canada|wider loss|air|canada,nifty_1004,Air Canada Quarterly Loss Widens,air canada quarterly loss|air|canada,0.8471932,0.4,917
nifty_288,Ash Cloud Disrupts Air Travel,ash cloud|air travel|ash,nifty_290,Ash Cloud Continues to Ground Flights,ash cloud|ground flights,0.847003,0.25,5
nifty_366,Profit Sinks at Emirates Air,profit|emirates air|emirates|air,nifty_467,Emirates Profit Drops,emirates profit,0.8464643,0.0,189
nifty_985,Research and Markets: The Future of Airlines in the United Kingdom to 2018,research|markets|the future|airlines|the united kingdom|united|kingdom,nifty_1092,Research and Markets: Global Airlines Industry Report 2015 - Analysis and Forecast 2010 - 2019,research|markets|global airlines industry report|analysis|forecast|global|airlines|industry|report,0.84599817,0.23076923076923078,196
nifty_305,Kingfisher Airlines Flights Back to Normal,kingfisher airlines flights|kingfisher|airlines,nifty_422,Kingfisher Airlines Cuts More Flights,kingfisher airlines|more flights|kingfisher|airlines,0.84596515,0.4,217
nifty_610,Singapore Airlines Profit Rises,singapore airlines profit|singapore,nifty_855,Singapore Airlines Profit Falls 60%,singapore airlines profit|singapore|airlines,0.84530413,0.6666666666666666,455
nifty_337,Air India to Discuss Dreamliner Order,air india|dreamliner order|air|india,nifty_481,Air India to Get Three Dreamliners in June,air india|three dreamliners|june|air|india,0.8451235,0.5,266
nifty_447,US Airways Pushes Merger,us airways|merger|us|airways,nifty_455,American Airlines Unions Support US Airways Merger,american airlines unions|us airways merger|american|airlines|us|airways,0.84500456,0.25,15
nifty_985,Research and Markets: The Future of Airlines in the United Kingdom to 2018,research|markets|the future|airlines|the united kingdom|united|kingdom,nifty_985,Research and Markets: The Future of Airlines in South Africa to 2018,research|markets|the future|airlines|south africa|south|africa,0.8449747,0.4,0
nifty_37,Union Is Ready to Meet With BA,union|ba,nifty_49,BA Talks With Union Break Down,ba talks|union|ba,0.8449461,0.6666666666666666,22
nifty_40,Lufthansa Pilots Call New Strike,lufthansa pilots|new strike|lufthansa,nifty_943,Lufthansa’s Germanwings Pilots Call Strike,lufthansa’s germanwings pilots|strike|lufthansa|germanwings,0.8446279,0.16666666666666666,1668
nifty_592,Alitalia investors consider possible sale,alitalia investors|possible sale|alitalia,nifty_592,UPDATE 2-Alitalia investors consider possible sale -sources,alitalia investors|possible sale|-sources|update|alitalia,0.8445526,0.6,0
nifty_274,Ryanair Warns on Fuel Costs,ryanair|fuel costs,nifty_702,Ryanair Hit by Fuel Costs,ryanair|fuel costs,0.84454685,1.0,798
nifty_933,Lufthansa Pilots Plan New Strike,lufthansa pilots|new strike|lufthansa,nifty_1021,Lufthansa Pilots Union Calls for Strike,lufthansa pilots union|strike|lufthansa|pilots|union,0.8442191,0.14285714285714285,168
nifty_339,Virgin America Loss Widens,virgin america loss|virgin|america,nifty_391,Virgin America Swings to Loss,virgin america|loss|virgin|america,0.84419996,0.4,93
nifty_777,Union Offers Boeing New Contract Proposal,union|boeing|new contract proposal,nifty_1206,Boeing Engineers’ Union Approves Contract Deal,boeing engineers’ union|contract deal|boeing|engineers,0.84407604,0.16666666666666666,799
nifty_462,US Airways Makes Push for Potential Merger,us airways|push|potential merger|us|airways,nifty_631,"American, US Airways Executives Defend Merger","american, us airways executives|merger|american|us|airways",0.8438902,0.25,321
nifty_333,China to need $600 bln worth of jets over 20 yrs -Boeing exec,china|$600 bln worth|jets|20 yrs|-boeing,nifty_333,UPDATE 2-China to need $600 bln of jets over 20 yrs -Boeing,china|jets|20 yrs|-boeing|update,0.8438257,0.6666666666666666,0
nifty_460,Air Lease Near Boeing Deal,air lease|boeing deal|boeing,nifty_497,Air Lease Places Boeing Order,air lease|boeing order|boeing,0.8436323,0.5,70
nifty_210,Boeing Upbeat on 787s,boeing|787s,nifty_640,Boeing Shows Optimism on 787s,boeing|optimism|787s,0.8436058,0.6666666666666666,799
nifty_175,Air France-KLM Swings Back to Profitability,air france-klm|profitability|air|france|klm,nifty_219,Air France-KLM profit warning slump,air france-klm profit warning slump|air|france|klm,0.8435861,0.5,84
nifty_318,REFILE-Acquisitions key for EADS' U.S. growth - CFO,-acquisitions|eads' u.s. growth|refile|eads|u.s.,nifty_318,UPDATE 1-Acquisitions key for EADS' U.S. growth - CFO,update 1-acquisitions|eads' u.s. growth|- cfo|update|eads|u.s.,0.8434904,0.375,0
nifty_19,"Delta, US Airways May Drop Slot Swap",delta|us airways|slot swap|us|airways,nifty_274,"Delta, US Airways Agree to Revised Slot-Swap Plan",delta|us airways|slot-swap plan|us|airways,0.84335196,0.6666666666666666,467
nifty_413,Singapore Airlines Net Profit Falls 53%,singapore airlines net profit|singapore|airlines,nifty_610,Singapore Airlines Profit Rises,singapore airlines profit|singapore,0.8432578,0.25,371
nifty_670,Pratt & Whitney Aims for More F-35 Engine Deals,pratt|whitney|more f-35 engine deals|f-35,nifty_1044,Pratt & Whitney Rebuts F-35 Engine Criticism,pratt|whitney|f-35 engine criticism|f-35,0.8432111,0.6,698
nifty_1168,Air France-KLM Revenue Slides After Paris Attacks,air france-klm revenue|paris attacks|air|france|klm|paris,nifty_1295,UPDATE 2-Air France-KLM says attacks hitting revenue,air france-klm|attacks|revenue|update|air|france|klm,0.8426772,0.3,233
nifty_123,AirAsia Posts 43% Profit Rise,airasia|43% profit rise,nifty_423,AirAsia's Profit Falls 56%,airasia's profit|airasia,0.8424122,0.3333333333333333,553
nifty_60,Cabin Crew Told to Reject BA Offer,cabin crew|ba offer|ba,nifty_106,BA Crew Reject Latest Offer,ba crew|latest offer|ba,0.8423524,0.2,84
nifty_109,Singapore Airlines Gains,singapore airlines|singapore|airlines,nifty_610,Singapore Airlines Profit Rises,singapore airlines profit|singapore,0.84197384,0.25,927
nifty_857,Airbus Profit Almost Doubles,airbus profit,nifty_1047,Airbus Reports Higher Profit,airbus|higher profit,0.84188336,0.0,352
nifty_947,Boeing Posts Strong Results,boeing|strong results,nifty_996,Boeing Posts Strong Quarterly Results,boeing|strong quarterly results,0.84184444,0.3333333333333333,98
nifty_489,Ryanair Bids for Aer Lingus,ryanair bids|aer lingus|aer|lingus,nifty_607,Ryanair Offers New Concessions for Aer Lingus,ryanair|new concessions|aer lingus|aer|lingus,0.84171647,0.5,229
nifty_325,Air India Expects First Dreamliners in November-March,air india|first dreamliners|november|air|india|march,nifty_481,Air India to Get Three Dreamliners in June,air india|three dreamliners|june|air|india,0.84158957,0.375,288
nifty_879,Delta Chief Softens Stance on Ex-Im Bank,delta chief|stance|ex-im bank|delta|ex|im|bank,nifty_880,Delta CEO Reiterates Ex-Im Bank Objections,delta ceo|ex-im bank objections|delta|ceo,0.84141076,0.1,1
nifty_496,Research and Markets: Boeing: Company Profile,research|markets|boeing|company profile|profile,nifty_500,Research and Markets: Boeing Case Study: The 787 Dreamliner,research|markets|boeing case study|the 787 dreamliner|boeing|dreamliner,0.84135234,0.375,7
nifty_837,NetJetsÂ® Gearing Up for Launch in China,netjetsâ|launch|china,nifty_930,NetJets Launches Limited China Service,netjets|limited china service|china,0.841288,0.2,169
nifty_831,"With Sights on IPO, Virgin America Posts First Yearly Profit",sights|ipo|virgin america|first yearly profit|virgin|america,nifty_953,Virgin America Unveils Estimated Terms of IPO; Profit Rises 24%,virgin america|estimated terms|ipo|profit|virgin|america,0.8412143,0.5,222
nifty_731,Boeing to End C-17 Production in 2015,boeing|c-17|production,nifty_837,Boeing to End C-17 Airlifter Production in Mid-2015,boeing|c-17 airlifter production|mid-2015|c-17,0.84092396,0.4,201
nifty_159,Boeing Swings to Profit,boeing,nifty_458,Boeing's Profit Jumps,boeing's profit|boeing,0.8404303,0.5,552
nifty_509,Costs Hit Air France-KLM,costs|air france-klm|air|france|klm,nifty_1185,Air France-KLM Counts Cost of Paris Attacks,air france-klm|cost|paris attacks|air|france|klm|paris,0.8401893,0.5,1260
nifty_835,Lufthansa Pilots on Three-Day Strike,lufthansa pilots|three-day strike|lufthansa,nifty_925,Lufthansa Pilots Call Off Strike,lufthansa pilots|strike|lufthansa,0.8398081,0.5,166
nifty_123,AirAsia Posts 43% Profit Rise,airasia|43% profit rise,nifty_275,"AirAsia Profit Falls, Revenue Rises",airasia profit|revenue|airasia,0.83941776,0.25,279
nifty_800,JetBlue Profit Soars on Improved Demand,jetblue profit|improved demand|jetblue,nifty_1344,JetBlue Profit Essentially Flat,jetblue profit|jetblue,0.83888334,0.6666666666666666,1000
nifty_175,Air France-KLM Swings Back to Profitability,air france-klm|profitability|air|france|klm,nifty_369,Air France-KLM Profit Tumbles,air france-klm profit|air|france|klm,0.83885056,0.5,356
nifty_985,Research and Markets: The Future of Airlines in the United Kingdom to 2018,research|markets|the future|airlines|the united kingdom|united|kingdom,nifty_985,Research and Markets: The Future of Airlines in France to 2018,research|markets|the future|airlines|france,0.8388254,0.5,0
nifty_128,Delta Lloyd Groep: Announcement exchange ratio stock dividend Delta Lloyd,delta lloyd groep|announcement exchange ratio stock dividend|delta lloyd|delta|lloyd|groep,nifty_874,Delta Lloyd announces exchange ratio stock dividend,delta lloyd|exchange ratio stock dividend|delta|lloyd,0.83867997,0.42857142857142855,1386
nifty_82,IATA Sees Airline Profits in '10,iata,nifty_341,IATA Sees Higher 2011 Airline Profit,iata|higher 2011 airline profit,0.8384819,0.5,471
nifty_458,Boeing's Profit Jumps,boeing's profit|boeing,nifty_1392,Boeing’s Quarterly Profit Climbs,boeing’s quarterly profit|boeing,0.83830494,0.3333333333333333,1736
nifty_1226,"JetBlue, Alaska Air Bidding for Virgin America",jetblue|alaska air|virgin america|alaska|air|virgin|america,nifty_1227,"BRIEF-Virgin America gets takeover bids from Jetblue and Alaska Air- Bloomberg, citing sources",virgin america|takeover bids|jetblue|alaska air-|bloomberg|sources|brief|virgin|america|alaska|air-,0.8381873,0.38461538461538464,1
