distribution,bin_size,log_loss,auc,aic,bic,params,log_loss_rank,auc_rank,aic_rank,bic_rank,avg_rank
Exp_Weibull,46,0.21175891822674298,0.8375000000000001,6.423517836453486,23.31198758563547,"[1.146924540745345, 1.996573623104711e-14, 0.46279041720708614]",48.0,81.0,665.0,887.0,420.25
Logistic,7,0.5574673394374211,0.6831688450253401,5.114934678874842,16.08928206730232,"[12.134274213125101, 0.8992005307112473]",535.0,325.0,421.0,405.0,421.5
Gen_Gamma,56,0.21283773256209956,0.9305555555555556,6.425675465124199,23.480027295692555,"[7.703428847561642e-09, 0.15369773826084918, 0.059738000059608165]",55.0,30.0,668.0,938.0,422.75
Burr_XII,17,0.45577581692952734,0.5861589541398631,4.911551633859054,15.94876606748956,"[0.1694942652814501, 1.5830780199710575]",451.0,577.0,352.0,315.0,423.75
Burr_III,17,0.45594604241881753,0.5861589541398631,4.9118920848376355,15.94910651846814,"[0.23724652493505502, 0.6041364698915184]",452.0,577.0,353.0,316.0,424.5
Gen_Gamma,68,0.21371003081917955,0.9080459770114943,6.427420061638359,23.467946982948128,"[8.07308900250208e-09, 0.15352676686795266, 0.05969596212008116]",59.0,50.0,671.0,935.0,428.75
Exp_Weibull,64,0.22310379231449584,0.9393939393939393,6.446207584628992,23.490888672307605,"[0.518613438066278, 2.5205385246280802e-14, 0.18485896820981237]",89.0,21.0,678.0,943.0,432.75
LogNormal,16,0.47698039521644703,0.5868699036323202,4.953960790432894,16.000923415579887,"[4.975653699168148, 2.660190271637378e-10]",460.0,569.0,359.0,349.0,434.25
Burr_III,89,0.5466971533970826,0.7084745762711865,5.093394306794165,16.437047902551726,"[0.23582918650620846, 0.5907552975874784]",520.0,264.0,409.0,544.0,434.25
Gen_Gamma,76,0.22342448583293256,0.8820598006644518,6.446848971665865,23.381607006542435,"[7.671509174847658e-09, 0.15181531374977703, 0.05910940611493944]",94.0,60.0,679.0,907.0,435.0
Exponential,82,1.4030306463286895,0.6447811447811448,4.806061292657379,10.446184465352744,[0.14047943867888646],983.0,420.0,310.0,27.0,435.0
Exp_Weibull,68,0.22057911552304854,0.9080459770114943,6.4411582310460975,23.481685152355865,"[1.2570322703607697, 2.4071111893026492e-14, 0.5004469748435129]",76.0,50.0,674.0,940.0,435.0
Burr_XII,89,0.5476868445545835,0.7084745762711865,5.0953736891091665,16.43902728486673,"[0.16630375462369523, 1.610365322767077]",524.0,264.0,412.0,545.0,436.25
Burr_III,15,0.4733619408965453,0.5836124237280359,4.9467238817930905,15.99044238619635,"[0.6779243712599495, 3.6817873988202616]",459.0,589.0,358.0,339.0,436.25
Gen_Gamma,50,0.22703829906455475,0.83744557329463,6.4540765981291095,23.25828360188031,"[7.160429257567988e-09, 0.14944428933669834, 0.0582886792146055]",100.0,89.0,681.0,879.0,437.25
Logistic,15,0.4844401048739531,0.5836124237280359,4.968880209747907,16.012598714151164,"[10.586921876476234, 0.782491368394301]",461.0,589.0,360.0,353.0,440.75
Burr_XII,6,0.5448718176822148,0.6338217338217338,5.08974363536443,16.074149720601913,"[5.315145557707719, 0.060591595101574885]",519.0,445.0,408.0,393.0,441.25
Exp_Weibull,56,0.23028504598867808,0.9305555555555556,6.460570091977356,23.51492192254571,"[0.5205684134811662, 2.0509005568586456e-14, 0.18470484955187264]",109.0,30.0,683.0,948.0,442.5
Exp_Weibull,76,0.23174668543546997,0.8820598006644518,6.46349337087094,23.39825140574751,"[1.1612989257638204, 2.3778944278355277e-14, 0.46072546689784993]",113.0,60.0,685.0,917.0,443.75
Gamma,89,0.565125535576248,0.7084745762711865,5.130251071152496,16.47390466691006,"[3.0995625225131377e-09, 0.011551482752352592]",540.0,264.0,425.0,556.0,446.25
Exponential,10,1.5050604536192105,0.6675324675324676,5.010120907238421,10.53198015944005,[0.031346178991595246],1038.0,350.0,373.0,28.0,447.25
Gen_Gamma,70,0.2218597256528118,0.7944444444444444,6.443719451305624,23.392797322440163,"[7.750346477302365e-09, 0.1525194477707996, 0.05924850809802976]",80.0,125.0,675.0,914.0,448.5
Logistic,89,0.5669434483452627,0.7084745762711865,5.133886896690525,16.47754049244809,"[3.243162011546364e-09, 0.07162061442953052]",547.0,264.0,429.0,557.0,449.25
LogNormal,15,0.5002251722805028,0.5836124237280359,5.000450344561005,16.044168848964265,"[2.214033824789007, 2.387469018479949]",473.0,589.0,369.0,370.0,450.25
Exp_Weibull,70,0.22287414866693817,0.7944444444444444,6.445748297333877,23.394826168468416,"[0.30814545691160594, 1.2368711006045466e-12, 0.13005945171175493]",87.0,125.0,677.0,915.0,451.0
Burr_XII,12,0.4726076286850658,0.5614682121531436,4.945215257370132,15.981343619836288,"[5.339163407854211, 0.05855217065145121]",458.0,659.0,357.0,331.0,451.25
Exponential,44,1.5180609399467655,0.6701061911440593,5.036121879893531,10.62999972449865,[0.13179525168108433],1049.0,348.0,380.0,29.0,451.5
Gen_Gamma,47,0.2297456072402159,0.8192148760330578,6.4594912144804315,23.404280307186195,"[7.698697318121816e-09, 0.15198115868926287, 0.059150030972277626]",107.0,104.0,682.0,920.0,453.25
Burr_XII,5,0.5506547974989954,0.6280728215712736,5.101309594997991,16.07677711787088,"[4.581921040695873, 0.06705814130210692]",529.0,485.0,416.0,394.0,456.0
Gen_Gamma,65,0.21186414043159638,0.7619047619047619,6.423728280863193,23.467025285472268,"[7.756117416305672e-09, 0.1537684184400138, 0.05971757880707746]",50.0,178.0,666.0,933.0,456.75
Burr_XII,24,0.48958493288835214,0.5741156653565411,4.979169865776704,16.05083079137344,"[0.16307300567327934, 1.6487250283388217]",469.0,622.0,365.0,375.0,457.75
Gen_Gamma,45,0.25582938499730984,0.7990957570136796,6.51165876999462,23.28421514106036,"[7.420434329530963e-09, 0.14943541330907803, 0.05836233849956608]",140.0,115.0,694.0,882.0,457.75
LogNormal,7,0.6007824402046247,0.6831688450253401,5.201564880409249,16.17591226883673,"[1.845443911240871, 2.5105004791567502]",604.0,325.0,470.0,434.0,458.25
Burr_III,24,0.48979004394395287,0.5741156653565411,4.979580087887905,16.051241013484642,"[0.2355680362716429, 0.5728680507574847]",470.0,622.0,366.0,376.0,458.5
Exp_Weibull,47,0.23298682564103812,0.8068181818181819,6.465973651282076,23.41076274398784,"[2.2015656539238346, 2.96190297051696e-16, 1.4686956219015748]",116.0,112.0,686.0,922.0,459.0
Piecewise_Exp,64,0.26044205750519106,0.9393939393939393,6.520884115010382,23.565565202688994,"[0.1880232595778971, 1.0, 1001.5]",154.0,21.0,699.0,964.0,459.5
Gen_Gamma,48,0.2334157961685402,0.7666666666666666,6.466831592337081,23.221150825173677,"[6.870069646859843e-09, 0.14374336546740407, 0.05724667415307065]",119.0,162.0,687.0,876.0,461.0
Burr_XII,18,0.4891366870343919,0.5675489385166804,4.978273374068784,16.04459098897991,"[0.17139934655982061, 1.5960917960298124]",467.0,643.0,363.0,371.0,461.0
Gen_Gamma,78,0.21894147537906014,0.7412935323383084,6.43788295075812,23.366893857440274,"[7.630902616892176e-09, 0.15235512805727897, 0.05911267980171419]",70.0,203.0,672.0,900.0,461.25
Burr_XII,2,0.5423603200040485,0.6003149390661371,5.084720640008097,16.055703856069606,"[2.045561186790718, 0.12590877698024783]",510.0,551.0,401.0,383.0,461.25
Burr_III,18,0.48931807827442525,0.5675489385166804,4.97863615654885,16.044953771459976,"[0.2416345165627634, 0.5984012444510253]",468.0,643.0,364.0,372.0,461.75
Exp_Weibull,78,0.2190281672826327,0.7412935323383084,6.438056334565266,23.36706724124742,"[0.34702117153068407, 2.5784454352986337e-13, 0.14189812787532707]",72.0,203.0,673.0,901.0,462.25
Logistic,2,0.5425294010695586,0.6003149390661371,5.085058802139117,16.056042018200625,"[11.21614505476836, 0.3643860705138885]",511.0,551.0,402.0,385.0,462.25
LogNormal,2,0.5425294011787344,0.6003149390661371,5.0850588023574685,16.056042018418978,"[4.717021135074422, 2.278683991682094]",512.0,551.0,403.0,386.0,463.0
Gen_Gamma,49,0.2515642498847139,0.7854994629430719,6.503128499769428,23.248287420145353,"[7.158880052224839e-09, 0.1488865291777375, 0.058166589989696385]",134.0,148.0,692.0,878.0,463.0
Weibull,89,0.5801260850476476,0.7084745762711865,5.160252170095295,16.503905765852856,"[1.9195928367090267, 2.965487566659332e-13]",573.0,264.0,450.0,566.0,463.25
Piecewise_Exp,68,0.2590614707210204,0.9080459770114943,6.518122941442041,23.55864986275181,"[0.12869408327616108, 1.0, 1001.5]",148.0,50.0,696.0,961.0,463.75
Burr_III,2,0.5425294011879563,0.6003149390661371,5.0850588023759125,16.05604201843742,"[0.3420629161250293, 1.9760270536132143]",513.0,551.0,404.0,387.0,463.75
Exp_Weibull,48,0.23404271275327268,0.7650205761316873,6.468085425506545,23.22240465834314,"[0.4679952554002867, 4.254757713868382e-15, 0.18501021693847716]",125.0,169.0,689.0,877.0,465.0
Exp_Weibull,49,0.2567076775158025,0.7854994629430719,6.513415355031605,23.25857427540753,"[0.1300160523059601, 1.2269790048101065e-13, 0.08613385272520818]",144.0,148.0,695.0,880.0,466.75
Gen_Gamma,73,0.245980237826298,0.8360655737704918,6.491960475652596,23.525550977687228,"[7.911197879682223e-09, 0.1532107516884015, 0.059683700193362575]",130.0,96.0,691.0,950.0,466.75
LogNormal,159,0.5266581628300628,0.6248847926267281,5.053316325660125,16.34315501557784,"[4.766848645897637, 1.1486573483393373e-12]",493.0,504.0,387.0,493.0,469.25
Burr_XII,3,0.5549766670250308,0.6110511547593351,5.109953334050061,16.08430072247754,"[3.072280977538947, 0.09158859597602426]",534.0,525.0,420.0,399.0,469.5
LogNormal,17,0.5379165246328752,0.5861589541398631,5.07583304926575,16.113047482896256,"[4.855258879926714, 4.2036468779314457e-13]",505.0,577.0,395.0,412.0,472.25
Burr_III,159,0.5325454348962874,0.6248847926267281,5.0650908697925745,16.35492955971029,"[0.2376660178117558, 0.5883188799312401]",497.0,504.0,391.0,499.0,472.75
Gen_Gamma,75,0.2614853560084078,0.7935483870967743,6.522970712016815,23.362945650638732,"[7.418151063575773e-09, 0.15103583994102635, 0.058865242837606586]",160.0,132.0,705.0,898.0,473.75
Burr_XII,159,0.5329758717619034,0.6248847926267281,5.065951743523807,16.35579043344152,"[0.1670871817111618, 1.6160525554763745]",499.0,504.0,392.0,501.0,474.0
Exp_Weibull,65,0.22223035153437365,0.7470238095238095,6.4444607030687475,23.487757707677822,"[0.11259609109667897, 1.3688973848929235e-15, 0.07471563673540875]",82.0,198.0,676.0,942.0,474.5
Weibull,40,0.43360935006413714,0.5359626362221069,4.867218700128275,16.042853140115128,"[1.913517521748011, 2.1831009612901008e-10]",422.0,780.0,331.0,367.0,475.0
LogNormal,24,0.519373942952583,0.5741156653565411,5.038747885905166,16.1104088115019,"[4.6976571793660105, 1.335586005074485e-12]",487.0,622.0,382.0,410.0,475.25
Exponential,87,1.6895926260580192,0.7110507246376812,5.379185252116038,11.015454855495411,[0.1467032850799395],1085.0,254.0,537.0,31.0,476.75
Logistic,40,0.43535257921653236,0.5359626362221069,4.870705158433065,16.04633959841992,"[4.737951693194982e-09, 0.07221148184037507]",426.0,780.0,333.0,373.0,478.0
Burr_XII,14,0.5104319314689876,0.5571129941393856,5.020863862937976,16.051553005298846,"[8.355254484963611, 0.04241230700984343]",481.0,679.0,376.0,378.0,478.5
Gamma,40,0.43555090102517324,0.5359626362221069,4.8711018020503465,16.046736242037202,"[3.4386444980311962e-09, 0.011740209400820687]",427.0,780.0,334.0,374.0,478.75
Gamma,159,0.5391837208974998,0.6248847926267281,5.078367441795,16.368206131712714,"[3.8641948311974576e-09, 0.011562792025657916]",506.0,504.0,396.0,516.0,480.5
LogNormal,3,0.5692438202866011,0.6110511547593351,5.138487640573202,16.11283502900068,"[3.1013443326259647, 2.8344302443020455]",552.0,525.0,434.0,411.0,480.5
Logistic,159,0.5403320750789776,0.6248847926267281,5.080664150157955,16.37050284007567,"[3.5081265221090465e-09, 0.07237500636585412]",507.0,504.0,397.0,517.0,481.25
Logistic,3,0.5705103992581695,0.6110511547593351,5.1410207985163385,16.11536818694382,"[20.603982431260768, 0.6002141375483571]",553.0,525.0,435.0,414.0,481.75
Burr_XII,20,0.5125047336917048,0.5607142857142857,5.025009467383409,16.088114230197988,"[6.6126970748866425, 0.05114104661712392]",482.0,667.0,377.0,404.0,482.5
Exp_Weibull,66,0.21199954310966346,0.6911504424778762,6.423999086219327,23.384483815203083,"[0.4517980144078085, 7.056686597494825e-13, 0.17042934293413237]",51.0,306.0,667.0,909.0,483.25
Burr_III,3,0.5706573868990513,0.6110511547593351,5.141314773798102,16.115662162225583,"[0.562715918658379, 4.472716879604145]",555.0,525.0,437.0,419.0,484.0
Burr_XII,4,0.5833049782094659,0.6286760081507383,5.166609956418932,16.14207747929182,"[3.579834089010581, 0.08474976845952692]",578.0,480.0,453.0,426.0,484.25
Burr_III,81,0.4433702438068235,0.5501955671447198,4.886740487613647,16.236904203046315,"[0.23326558963768682, 0.6004041531637213]",431.0,712.0,338.0,457.0,484.5
Burr_XII,23,0.5239677019324108,0.5678416347381865,5.047935403864821,16.1365996199722,"[14.882013803069011, 0.026942916666814573]",492.0,637.0,386.0,424.0,484.75
Burr_XII,81,0.44366903791146917,0.5501955671447198,4.887338075822939,16.237501791255607,"[0.16626011768415108, 1.5892306579003868]",432.0,712.0,339.0,458.0,485.25
LogNormal,94,0.5376076557229789,0.62265625,5.075215311445958,16.414205813461347,"[4.81045611058412, 8.236629162068155e-13]",504.0,512.0,394.0,533.0,485.75
Exp_Weibull,75,0.271248759192525,0.796236559139785,6.54249751838505,23.38247245700697,"[0.2259282259713904, 1.6013773955995283e-14, 0.10959105162555138]",195.0,122.0,719.0,908.0,486.0
Gen_Gamma,66,0.21366063509211516,0.6911504424778762,6.427321270184231,23.387805999167988,"[7.849256951272849e-09, 0.15292487253185202, 0.059304203832254036]",58.0,306.0,670.0,912.0,486.5
LogNormal,81,0.44441242046328466,0.5501955671447198,4.888824840926569,16.23898855635924,"[4.893103238869353, 1.8372194520229213e-13]",435.0,712.0,341.0,459.0,486.75
Burr_III,12,0.5289369615404295,0.5614682121531436,5.057873923080859,16.094002285547017,"[0.8557739741920016, 8.415557649429815]",495.0,659.0,389.0,407.0,487.5
Logistic,81,0.4451529201813636,0.5501955671447198,4.8903058403627275,16.240469555795396,"[4.291399771920343e-09, 0.07130106552610589]",438.0,712.0,343.0,460.0,488.25
Weibull,159,0.5467742148721418,0.6248847926267281,5.093548429744284,16.383387119661997,"[1.929543169520508, 3.253307981505985e-13]",522.0,504.0,410.0,520.0,489.0
Burr_XII,40,0.4464703435933492,0.5359626362221069,4.892940687186698,16.068575127173553,"[0.1617417947698089, 1.6188962034607983]",442.0,780.0,346.0,390.0,489.5
Gamma,81,0.44553225990661577,0.5501955671447198,4.891064519813232,16.2412282352459,"[3.6421363332218312e-09, 0.011953099796983148]",440.0,712.0,345.0,461.0,489.5
Burr_III,40,0.44666604059399856,0.5359626362221069,4.893332081187997,16.06896652117485,"[0.23011072439585487, 0.5858920386345298]",443.0,780.0,347.0,391.0,490.25
Exp_Weibull,73,0.267670435035084,0.8360655737704918,6.535340870070168,23.5689313721048,"[0.1960234295298187, 2.0961504983670506e-11, 0.09662327913743501]",188.0,96.0,714.0,965.0,490.75
Burr_III,94,0.5430064581612986,0.62265625,5.086012916322597,16.425003418337987,"[0.23612031739890388, 0.5939822002725956]",514.0,512.0,405.0,536.0,491.75
Gen_Gamma,57,0.2729622934037349,0.8723404255319149,6.54592458680747,23.598896789850937,"[7.832127856870513e-09, 0.15372086175213778, 0.059821471817440866]",204.0,70.0,722.0,972.0,492.0
Gen_Gamma,63,0.2610782254259332,0.7555988315481986,6.522156450851867,23.40624983164287,"[7.396284379869087e-09, 0.15153475902542485, 0.059011081851919146]",158.0,187.0,703.0,921.0,492.25
Gen_Gamma,71,0.26205562554516093,0.7932203389830508,6.524111251090321,23.560478245687783,"[7.906688714523104e-09, 0.15382652678866848, 0.059809827258337354]",163.0,138.0,706.0,962.0,492.25
Burr_XII,94,0.5433325723880933,0.62265625,5.086665144776187,16.425655646791576,"[0.16702498883842024, 1.6034838321867348]",515.0,512.0,406.0,537.0,492.5
Weibull,81,0.44938544837572103,0.5501955671447198,4.898770896751442,16.24893461218411,"[1.8981832426079193, 6.191192948421919e-13]",448.0,712.0,350.0,462.0,493.0
Burr_XII,25,0.48705858151905956,0.5400382755842064,4.97411716303812,16.053234821640178,"[0.16978428696477035, 1.6013139956748794]",463.0,770.0,361.0,380.0,493.5
Burr_III,25,0.4873088416245382,0.5400382755842064,4.974617683249076,16.053735341851137,"[0.23991052647010194, 0.5955652778531629]",464.0,770.0,362.0,381.0,494.25
LogNormal,40,0.45430981255018976,0.5359626362221069,4.908619625100379,16.084254065087233,"[4.846710227609388, 5.18659053910666e-13]",449.0,780.0,351.0,398.0,494.5
Weibull,15,0.5614848885979341,0.5836124237280359,5.122969777195868,16.16668828159913,"[0.23656166864942726, 0.44310309211493404]",536.0,589.0,422.0,433.0,495.0
Burr_XII,21,0.531084570386376,0.5544831880448319,5.0621691407727525,16.103721970898345,"[8.42068390605963, 0.04273678768534505]",496.0,690.0,390.0,408.0,496.0
Burr_XII,13,0.4953614520632322,0.5346046294857852,4.990722904126464,16.014865395797397,"[6.053737272059872, 0.053759691713627426]",472.0,790.0,368.0,354.0,496.0
Burr_XII,22,0.5146594275147935,0.5473777348777349,5.029318855029587,16.070871685155183,"[10.663839430255491, 0.03500656085615903]",484.0,733.0,379.0,392.0,497.0
Gamma,94,0.5482349673616411,0.62265625,5.096469934723283,16.43546043673867,"[4.062700881125949e-09, 0.011689330471545141]",526.0,512.0,414.0,542.0,498.5
Exp_Weibull,50,0.2339981831333149,0.6923076923076923,6.46799636626663,23.27220337001783,"[2.4950589602354802, 1.351450163276702e-21, 2.0949490942690097]",124.0,303.0,688.0,881.0,499.0
Logistic,94,0.548897371469529,0.62265625,5.097794742939058,16.436785244954446,"[4.839808575751612e-09, 0.07268044934573664]",527.0,512.0,415.0,543.0,499.25
Weibull,94,0.5547817867350142,0.62265625,5.109563573470028,16.44855407548542,"[1.916922611928565, 2.1188588268260378e-14]",532.0,512.0,419.0,551.0,503.5
Exp_Weibull,63,0.267610047234444,0.7548685491723466,6.535220094468888,23.41931347525989,"[1.519208165961481, 1.3268818679439563e-14, 0.7014722952995267]",185.0,193.0,713.0,923.0,503.5
Gen_Gamma,69,0.26462700954798946,0.7096618357487923,6.529254019095979,23.29877855564395,"[7.467701067791316e-09, 0.15032775798958534, 0.05854850752952542]",168.0,256.0,709.0,884.0,504.25
Exponential,86,2.1242059993481193,0.7151515151515151,6.2484119986962385,11.88564638748571,[0.14622897521267125],1103.0,245.0,633.0,37.0,504.5
Exp_Weibull,57,0.2941989675651291,0.8723404255319149,6.588397935130258,23.641370138173727,"[0.5225287264869021, 2.682263294427732e-14, 0.18401819170857928]",225.0,70.0,741.0,984.0,505.0
Logistic,12,0.5509372707466301,0.5614682121531436,5.1018745414932605,16.138002903959418,"[17.987303519238008, 1.032907260498839]",530.0,659.0,417.0,425.0,507.75
Weibull,24,0.5663917813608937,0.5741156653565411,5.132783562721787,16.204444488318522,"[1.9546438274363112, 5.536475718333236e-15]",543.0,622.0,426.0,441.0,508.0
Burr_III,5,0.6148761565676055,0.6280728215712736,5.2297523131352115,16.205219836008098,"[0.82773895762591, 9.196032681649227]",624.0,485.0,484.0,442.0,508.75
Gamma,24,0.5677280604662741,0.5741156653565411,5.135456120932548,16.207117046529284,"[1.1383016525885604e-09, 0.010384604444306427]",549.0,622.0,431.0,443.0,511.25
Exp_Weibull,69,0.2680602541185721,0.7096618357487923,6.536120508237144,23.305645044785113,"[1.1322629888698057, 2.6809820642614344e-14, 0.4599181710446713]",189.0,256.0,715.0,885.0,511.25
Logistic,24,0.5683186716427137,0.5741156653565411,5.136637343285427,16.208298268882164,"[2.8048196701880837e-09, 0.07278921399009099]",550.0,622.0,432.0,445.0,512.25
Burr_III,6,0.6352765073169463,0.6338217338217338,5.270553014633893,16.254959099871375,"[0.8970143262891319, 9.43952184125678]",651.0,445.0,503.0,466.0,516.25
Exponential,84,1.8518148795034106,0.6724310776942355,5.703629759006821,11.342790930665995,[0.17232450450916836],1096.0,342.0,595.0,34.0,516.75
Burr_III,23,0.5705735155090832,0.5678416347381865,5.141147031018166,16.229811247125543,"[0.6674657977994829, 3.104488506604822]",554.0,637.0,436.0,449.0,519.0
Burr_III,4,0.6293717269634116,0.6286760081507383,5.258743453926823,16.234210976799712,"[0.7378921976448389, 7.345475353587686]",646.0,480.0,498.0,456.0,520.0
Gamma,91,0.5027643612296747,0.5441176470588236,5.005528722459349,16.347318385183584,"[4.649386779763676e-09, 0.011968419306645502]",474.0,751.0,370.0,494.0,522.25
Exponential,55,1.9923723077945545,0.6741663318601847,5.9847446155891095,11.622942859874888,[0.13268484018132987],1098.0,340.0,617.0,35.0,522.5
Logistic,91,0.5032636610847993,0.5441176470588236,5.006527322169599,16.348316984893835,"[3.394973750338183e-09, 0.07119467063389817]",475.0,751.0,371.0,495.0,523.0
Weibull,91,0.5037721160820139,0.5441176470588236,5.007544232164028,16.34933389488826,"[1.9076755887902355, 1.1238530958159553e-14]",477.0,751.0,372.0,496.0,524.0
Piecewise_Exp,56,0.33674070148978275,0.9305555555555555,6.673481402979565,23.72783323354792,"[0.18848627705079019, 1.0, 1001.5]",292.0,37.0,774.0,998.0,525.25
Exponential,85,1.7341028582937306,0.6428571428571429,5.468205716587461,11.105440105376934,[0.14480502773944265],1090.0,423.0,560.0,32.0,526.25
Logistic,5,0.636975867379296,0.6280728215712736,5.273951734758592,16.24941925763148,"[21.924684623772052, 0.9980759847020206]",653.0,485.0,504.0,463.0,526.25
LogNormal,25,0.5412924451188316,0.5400382755842064,5.082584890237663,16.161702548839724,"[4.760538184444775, 3.1161121400646474e-13]",508.0,770.0,398.0,432.0,527.0
Burr_XII,91,0.5077657293242288,0.5441176470588236,5.015531458648457,16.357321121372692,"[0.16705343314111445, 1.5945096843811504]",479.0,751.0,374.0,505.0,527.25
Logistic,4,0.640510817572734,0.6286760081507383,5.281021635145468,16.256489158018358,"[22.072128101084807, 0.8476457602204404]",657.0,480.0,508.0,467.0,528.0
Burr_III,91,0.5078871525922568,0.5441176470588236,5.015774305184514,16.35756396790875,"[0.23509494291000116, 0.5980871089225119]",480.0,751.0,375.0,506.0,528.0
Exp_Weibull,45,0.26086153078657653,0.6578947368421053,6.521723061573153,23.294279432638895,"[2.4684753655290663, 1.1147997089506919e-17, 2.024140836127007]",155.0,377.0,701.0,883.0,529.0
LogNormal,18,0.5824396450920534,0.5675489385166804,5.164879290184107,16.23119690509523,"[4.75686774518901, 6.192355961843758e-13]",576.0,643.0,451.0,453.0,530.75
LogNormal,96,0.6416338824649725,0.6623207301173403,5.2832677649299455,16.62132434210931,"[4.743124986302125, 1.2950683786227525e-12]",660.0,368.0,511.0,585.0,531.0
LogNormal,91,0.5128491580308093,0.5441176470588236,5.025698316061619,16.367487978785853,"[4.841672003462306, 2.8226729080585985e-13]",483.0,751.0,378.0,515.0,531.75
LogNormal,9,0.6600332687917588,0.6338899832417018,5.320066537583518,16.324439510789365,"[4.650629645716137, 3.1148962675248264e-12]",681.0,437.0,523.0,488.0,532.25
Burr_III,14,0.5763588306004548,0.5571129941393856,5.15271766120091,16.18340680356178,"[0.7395591456507549, 4.445445925736704]",570.0,679.0,448.0,436.0,533.25
Exponential,52,1.8120458107411166,0.6392180094786729,5.624091621482233,11.220483925546429,[0.13937526970032452],1092.0,425.0,583.0,33.0,533.25
Gen_Gamma,79,0.29957578840869503,0.7399553571428571,6.59915157681739,23.525284785437165,"[7.574741657993294e-09, 0.15285995457722343, 0.05947555026083365]",235.0,211.0,744.0,949.0,534.75
Burr_III,96,0.6542282060743051,0.6623207301173403,5.30845641214861,16.646512989327977,"[0.2386039587913758, 0.5852660027127253]",670.0,368.0,515.0,587.0,535.0
Logistic,23,0.5877909974740972,0.5678416347381865,5.175581994948194,16.26424621105557,"[8.391722537692209, 0.7772510091501338]",583.0,637.0,457.0,469.0,536.5
Burr_XII,96,0.6551510492600686,0.6623207301173403,5.310302098520137,16.6483586756995,"[0.16718158121218907, 1.6227971951953302]",673.0,368.0,517.0,588.0,536.5
LogNormal,163,0.6132147356266986,0.6277762911426278,5.226429471253397,16.514353369258455,"[4.671827287400748, 1.5044406753755723e-12]",619.0,495.0,480.0,567.0,540.25
LogNormal,12,0.5946566078825986,0.5614682121531436,5.189313215765197,16.225441578231354,"[1.633051620207379, 2.9003234692642463]",593.0,659.0,463.0,447.0,540.5
Weibull,58,0.42625526629937543,0.4633936261843239,4.8525105325987505,16.12311830511758,"[1.8971199850706726, 6.341954249695394e-15]",416.0,1002.0,326.0,420.0,541.0
Burr_III,163,0.6140129611986105,0.6277762911426278,5.2280259223972205,16.51594982040228,"[0.24156949224856714, 0.5825833159756361]",620.0,495.0,481.0,568.0,541.0
LogNormal,4,0.6610559255188699,0.6286760081507383,5.322111851037739,16.29757937391063,"[2.040675580907926, 3.054333303357219]",682.0,480.0,524.0,480.0,541.5
Burr_XII,163,0.61415928019302,0.6277762911426278,5.22831856038604,16.516242458391098,"[0.16860408335694196, 1.629284666213623]",621.0,495.0,482.0,569.0,541.75
Logistic,58,0.4302634094817833,0.4633936261843239,4.860526818963566,16.131134591482397,"[2.950457634166212e-09, 0.07025456861037961]",417.0,1002.0,327.0,422.0,542.0
Gamma,58,0.4310084771563001,0.4633936261843239,4.8620169543126,16.13262472683143,"[3.7270669247642745e-09, 0.011943810713414271]",418.0,1002.0,328.0,423.0,542.75
Gamma,163,0.6146086268328034,0.6277762911426278,5.229217253665607,16.517141151670664,"[1.4307024266982855e-09, 0.010573393243446371]",623.0,495.0,483.0,570.0,542.75
Piecewise_Exp,76,0.3519783197662784,0.8820598006644518,6.7039566395325565,23.638714674409126,"[0.12589182561131312, 1.0, 1001.5]",337.0,60.0,794.0,982.0,543.25
Exp_Weibull,53,0.26597523106788457,0.6574387947269303,6.531950462135769,23.385229191961283,"[1.1662037266378897, 2.0710875262605126e-14, 0.468132934514386]",175.0,378.0,711.0,910.0,543.5
Gamma,96,0.6659625589502867,0.6623207301173403,5.331925117900573,16.66998169507994,"[1.2791731219859162e-09, 0.01063985896130035]",687.0,368.0,528.0,592.0,543.75
Logistic,6,0.6854819250866604,0.6338217338217338,5.370963850173321,16.355369935410803,"[18.351093638654103, 1.143563110285611]",697.0,445.0,534.0,500.0,544.0
Burr_XII,39,0.5189407930115019,0.5142901522211867,5.037881586023004,16.184944111514906,"[1.7189662538814998, 0.2445910244277535]",485.0,874.0,381.0,438.0,544.5
Exp_Weibull,79,0.30964533712663067,0.7399553571428571,6.619290674253262,23.545423882873035,"[0.3503844498265871, 1.0576309796989696e-11, 0.13870773271273887]",258.0,211.0,755.0,956.0,545.0
Logistic,96,0.6679369945246497,0.6623207301173403,5.3358739890493,16.673930566228666,"[2.7454239888184742e-09, 0.0720843553573905]",689.0,368.0,530.0,593.0,545.0
Gen_Gamma,53,0.2664796616087901,0.6574387947269302,6.532959323217581,23.386238053043094,"[7.534209360371385e-09, 0.15132895802403878, 0.058909497553005764]",179.0,379.0,712.0,911.0,545.25
Logistic,163,0.616811125513307,0.6277762911426278,5.233622251026614,16.52154614903167,"[4.7005540490061966e-09, 0.07434413694817998]",629.0,495.0,488.0,571.0,545.75
Exp_Weibull,44,0.2881775067879941,0.680324584251653,6.576355013575988,23.357988547391344,"[2.506275442885535, 4.0921108397740355e-17, 2.0649801319653673]",219.0,337.0,737.0,896.0,547.25
Weibull,96,0.6779974080629745,0.6623207301173403,5.355994816125949,16.694051393305315,"[1.9384474235127158, 3.472632028349815e-13]",694.0,368.0,533.0,597.0,548.0
