distribution,bin_size,log_loss,auc,aic,bic,params,log_loss_rank,auc_rank,aic_rank,bic_rank,avg_rank
Burr_III,69,0.3161776282326838,0.6112913007987428,4.632355256465368,21.57081007082439,"[0.30805762073460724, 0.660141517369342]",442.0,812.0,322.0,525.0,525.25
Logistic,69,0.3161882038430651,0.6112913007987428,4.63237640768613,21.570831222045154,"[0.17329783138641872, 0.29528568486453566]",443.0,812.0,323.0,526.0,526.0
LogNormal,56,0.31881756690598456,0.6134097114357129,4.637635133811969,21.562584276630243,"[4.404656494938189, 1.0395728991714488e-11]",499.0,748.0,365.0,497.0,527.25
LogNormal,69,0.31745489509941643,0.6112913007987428,4.634909790198833,21.573364604557856,"[4.405162141150866, 5.3590657598161214e-11]",450.0,812.0,328.0,535.0,531.25
Burr_III,164,0.324447838235045,0.6208170587975013,4.64889567647009,21.648812918131316,"[0.17895776569233865, 0.33722369906392047]",588.0,440.0,429.0,695.0,538.0
LogNormal,192,0.3200353922849415,0.6288595700033133,4.6400707845698825,21.714370957092246,"[4.42062511354488, 1.0647002475972466e-10]",516.0,241.0,379.0,1020.0,539.0
Burr_XII,164,0.32453936256701704,0.6208170587975013,4.649078725134034,21.648995966795262,"[0.09576809044639431, 2.308494264839223]",591.0,440.0,432.0,697.0,540.0
Burr_III,146,0.3256204355137602,0.6265298676271635,4.65124087102752,21.666629318626374,"[0.17788823882217158, 0.33513509934023633]",612.0,313.0,449.0,793.0,541.75
Burr_XII,146,0.32574880792111466,0.6265298676271635,4.65149761584223,21.66688606344108,"[0.09500149561328768, 2.3159343649717004]",614.0,313.0,451.0,794.0,543.0
Burr_III,161,0.3197403412313622,0.6175373917364642,4.639480682462724,21.654814478533382,"[0.17910015773465449, 0.3391287594962315]",509.0,592.0,373.0,722.0,549.0
Burr_XII,161,0.31983131823354743,0.6175373917364642,4.6396626364670945,21.65499643253775,"[0.09610321641854971, 2.3010709527108046]",510.0,592.0,374.0,723.0,549.75
LogNormal,187,0.32396947496806267,0.6382582566588105,4.647938949936125,21.749068182419215,"[4.411080254676209, 1.263026470326073e-10]",585.0,121.0,426.0,1071.0,550.75
Gamma,62,0.32363790367006356,0.6152634500391845,4.647275807340127,21.584082917738108,"[9.799973303770146e-05, 0.03681433469751894]",576.0,672.0,421.0,561.0,557.5
LogNormal,188,0.3301293651350212,0.643618207623682,4.6602587302700424,21.720286821778394,"[4.39965999923931, 1.9276709166805852e-10]",656.0,65.0,483.0,1030.0,558.5
Weibull,62,0.32370058415851244,0.6152634500391845,4.647401168317025,21.584208278715007,"[1.132021208872345, 0.12389879744116772]",577.0,672.0,422.0,563.0,558.5
Burr_III,153,0.319919436573845,0.6178108606483356,4.63983887314769,21.663843557658428,"[0.17855942432276214, 0.3381048455513255]",513.0,584.0,376.0,767.0,560.0
Burr_XII,62,0.3237857633472223,0.6152634500391845,4.647571526694445,21.584378637092428,"[0.22682615727456287, 1.5037440333242131]",580.0,672.0,423.0,567.0,560.5
Burr_XII,153,0.32001902303238106,0.6178108606483356,4.640038046064762,21.664042730575503,"[0.09570947774084522, 2.30471037861405]",514.0,584.0,377.0,768.0,560.75
Burr_III,62,0.32380483027263474,0.6152634500391845,4.647609660545269,21.584416770943253,"[0.3023873436616892, 0.6360030855397557]",581.0,672.0,424.0,568.0,561.25
LogNormal,185,0.33333886733892976,0.6549345752938568,4.66667773467786,21.721461395385685,"[4.393472360046219, 3.4845571115232584e-10]",695.0,9.0,514.0,1031.0,562.25
Logistic,62,0.323823828558197,0.6152634500391845,4.647647657116394,21.584454767514377,"[0.1427795371653427, 0.2888443211827857]",583.0,672.0,425.0,570.0,562.5
Gamma,19,0.318669511637873,0.606283383287667,4.637339023275746,21.535579658890796,"[9.607052831979448e-05, 0.03715273607168813]",491.0,1041.0,359.0,366.0,564.25
Weibull,19,0.31869330006565705,0.606283383287667,4.637386600131314,21.535627235746365,"[1.1051250371272208, 0.1265721603102917]",494.0,1041.0,360.0,367.0,565.5
Burr_XII,19,0.3187424713853076,0.606283383287667,4.637484942770615,21.535725578385666,"[0.23899398446727357, 1.4382261259860376]",495.0,1041.0,361.0,368.0,566.25
Burr_III,19,0.3187510576900308,0.606283383287667,4.6375021153800615,21.535742750995112,"[0.30991533885969985, 0.6773192523199997]",496.0,1041.0,362.0,369.0,567.0
Logistic,19,0.31875626211968516,0.606283383287667,4.63751252423937,21.53575315985442,"[0.2073139708747712, 0.3002316300643703]",497.0,1041.0,363.0,370.0,567.75
Burr_III,144,0.32471238481287257,0.6227205206758406,4.649424769625745,21.677343562480075,"[0.17833595016920686, 0.3362314629243912]",593.0,384.0,434.0,863.0,568.5
Burr_XII,144,0.3248388991463199,0.6227205206758406,4.64967779829264,21.67759659114697,"[0.09537942587443296, 2.3117440645250773]",594.0,384.0,435.0,864.0,569.25
LogNormal,62,0.32488862591596906,0.6152634500391845,4.649777251831938,21.58658436222992,"[4.387483621075494, 2.00690714998593e-11]",595.0,672.0,436.0,576.0,569.75
Burr_III,147,0.3203054863590381,0.6157346380253204,4.640610972718076,21.653648055024004,"[0.17774331903782853, 0.3365709672898866]",521.0,664.0,383.0,712.0,570.0
Gamma,66,0.3127780612694882,0.6009740407972469,4.625556122538977,21.55667106151724,"[0.00010965163581150663, 0.038777066654530526]",359.0,1211.0,260.0,451.0,570.25
Weibull,66,0.312798036562196,0.6009740407972469,4.625596073124392,21.556711012102653,"[1.0945600301158322, 0.12879354177244853]",360.0,1211.0,261.0,452.0,571.0
Burr_XII,147,0.3204192117022103,0.6157346380253204,4.64083842340442,21.65387550571035,"[0.09513164313276783, 2.310110271877017]",524.0,664.0,385.0,714.0,571.75
Logistic,66,0.312818355454175,0.6009740407972469,4.62563671090835,21.55675164988661,"[0.1899360598388413, 0.2981902769500467]",364.0,1211.0,262.0,453.0,572.5
Burr_XII,66,0.31282082522637994,0.6009740407972469,4.62564165045276,21.55675658943102,"[0.24004279776942086, 1.4400672090822269]",365.0,1211.0,263.0,454.0,573.25
LogNormal,19,0.3195755091002901,0.606283383287667,4.639151018200581,21.53739165381563,"[4.438033238671287, 8.576452178302482e-13]",508.0,1041.0,372.0,374.0,573.75
Burr_III,66,0.31282568447182585,0.6009740407972469,4.625651368943652,21.55676630792191,"[0.3105100912641261, 0.67228982482669]",366.0,1211.0,264.0,455.0,574.0
Burr_III,173,0.32573846175601506,0.6263190626632504,4.65147692351203,21.68839082757613,"[0.17894232369869967, 0.3370980182485271]",613.0,337.0,450.0,914.0,578.5
Burr_XII,173,0.32586317244055657,0.6263190626632504,4.651726344881113,21.688640248945212,"[0.0957591469839373, 2.3089672011472584]",616.0,337.0,453.0,917.0,580.75
Gamma,40,0.32647702864981265,0.6135618418063529,4.652954057299626,21.56275074286128,"[9.54987598375135e-05, 0.03649100177051621]",631.0,732.0,463.0,500.0,581.5
LogNormal,182,0.3336482912859744,0.6420288001229146,4.667296582571948,21.717144353656096,"[4.399120286924896, 3.375138772075362e-10]",700.0,81.0,519.0,1026.0,581.5
Weibull,40,0.3266450712632213,0.6135618418063529,4.653290142526442,21.5630868280881,"[1.1338177567330252, 0.12345465842720114]",632.0,732.0,464.0,502.0,582.5
Burr_XII,40,0.32674919831975674,0.6135618418063529,4.653498396639513,21.56329508220117,"[0.22597090217445182, 1.5051262141680608]",635.0,732.0,465.0,503.0,583.75
LogNormal,176,0.33397414692977817,0.6381766119884418,4.667948293859556,21.699339875040998,"[4.401445324640738, 2.265659479352471e-10]",705.0,129.0,524.0,980.0,584.5
Burr_III,40,0.32676853522489563,0.6135618418063529,4.653537070449791,21.563333756011446,"[0.30166206660503936, 0.6361508687308739]",638.0,732.0,467.0,504.0,585.25
Logistic,40,0.3267832704180835,0.6135618418063529,4.653566540836167,21.563363226397822,"[0.14644211367031185, 0.28923237723463363]",639.0,732.0,468.0,505.0,586.0
LogNormal,183,0.3337968110206498,0.6442102860620815,4.6675936220412995,21.754747071284154,"[4.396192805821917, 4.47112626359993e-10]",701.0,49.0,520.0,1075.0,586.25
LogNormal,66,0.31449366994541916,0.6009740407972469,4.6289873398908385,21.5601022788691,"[4.418538183819284, 1.9379547251873826e-11]",392.0,1211.0,284.0,476.0,590.75
LogNormal,40,0.3278027638066695,0.6135618418063529,4.655605527613339,21.565402213174995,"[4.393342462745412, 2.2642358523335786e-11]",649.0,732.0,476.0,508.0,591.25
Burr_XII,8,0.3338992524839718,0.6140848376267514,4.667798504967943,21.55628019005556,"[0.2449753309316785, 1.4121857397660869]",702.0,704.0,521.0,443.0,592.5
Gamma,67,0.3152085077248302,0.602841643255333,4.630417015449661,21.577655579848713,"[0.0001100885992099104, 0.038710877658630086]",406.0,1129.0,296.0,540.0,592.75
Burr_III,8,0.333916660487207,0.6140848376267514,4.667833320974414,21.55631500606203,"[0.31478656271520333, 0.6973045880259775]",703.0,704.0,522.0,445.0,593.5
Logistic,8,0.3339260981575408,0.6140848376267514,4.667852196315081,21.556333881402697,"[0.2473678747850521, 0.3071624429892007]",704.0,704.0,523.0,446.0,594.25
Weibull,67,0.31526348851038416,0.602841643255333,4.630526977020768,21.577765541419822,"[1.0941816134661633, 0.12910269655540935]",412.0,1129.0,299.0,541.0,595.25
LogNormal,8,0.33403293868815415,0.6140848376267514,4.668065877376308,21.556547562463923,"[4.462311069718178, 5.993852237331531e-11]",706.0,704.0,525.0,449.0,596.0
Burr_XII,67,0.3153197752606005,0.602841643255333,4.630639550521201,21.577878114920257,"[0.24159186986377407, 1.4359627942865238]",422.0,1129.0,305.0,542.0,599.5
Logistic,67,0.315327507626965,0.602841643255333,4.63065501525393,21.577893579652983,"[0.19423015439373642, 0.2996410050965565]",424.0,1129.0,307.0,543.0,600.75
Burr_III,67,0.3153290933081006,0.602841643255333,4.630658186616201,21.577896751015256,"[0.31193854421343437, 0.6748069895783244]",425.0,1129.0,308.0,544.0,601.5
LogNormal,193,0.33158791818936634,0.6337487758645104,4.663175836378732,21.776623399945198,"[4.401335650697934, 1.4443302504410426e-10]",670.0,169.0,494.0,1092.0,606.25
Burr_III,167,0.32206243344205027,0.613182503770739,4.6441248668841,21.646628968211093,"[0.1791783363807245, 0.33840320657478323]",560.0,764.0,412.0,690.0,606.5
Burr_XII,167,0.3221519214541611,0.613182503770739,4.6443038429083225,21.646807944235313,"[0.09605197243597363, 2.303864343729018]",561.0,764.0,413.0,691.0,607.25
LogNormal,196,0.3307097269409888,0.6317676096889098,4.661419453881978,21.77127331327454,"[4.401699347532805, 1.2253908259376162e-10]",665.0,185.0,490.0,1089.0,607.25
LogNormal,67,0.3170111677041435,0.602841643255333,4.634022335408287,21.58126089980734,"[4.410845441440744, 2.537872038388941e-11]",447.0,1129.0,326.0,555.0,614.25
Gamma,41,0.3216265613218395,0.6034756239946774,4.643253122643679,21.550743933735344,"[0.00010017362510630514, 0.0372973560051093]",550.0,1113.0,404.0,419.0,621.5
Burr_III,168,0.3245020604892055,0.617165113776261,4.649004120978411,21.67692291383274,"[0.1804568180602455, 0.33993012558955027]",589.0,608.0,430.0,859.0,621.5
Weibull,41,0.3217462326194495,0.6034756239946774,4.643492465238899,21.550983276330566,"[1.1217215815405666, 0.12488279781099247]",551.0,1113.0,405.0,420.0,622.25
Burr_XII,41,0.32179508199485113,0.6034756239946774,4.643590163989702,21.55108097508137,"[0.2285957930424499, 1.4898504502390877]",554.0,1113.0,406.0,421.0,623.5
Burr_XII,168,0.32459632512510994,0.617165113776261,4.64919265025022,21.67711144310455,"[0.0969069813065257, 2.2984419148704034]",592.0,608.0,433.0,862.0,623.75
Burr_III,41,0.32180448728265754,0.6034756239946774,4.643608974565315,21.55109978565698,"[0.3029364647443826, 0.644465599409902]",555.0,1113.0,407.0,422.0,624.25
Logistic,41,0.32180660713397674,0.6034756239946774,4.643613214267954,21.55110402535962,"[0.15622176012823616, 0.29082480700424357]",556.0,1113.0,408.0,423.0,625.0
LogNormal,172,0.33548099622164823,0.6308405977129921,4.670961992443297,21.728209037402355,"[4.4012706722664365, 5.0399903133628705e-11]",727.0,201.0,540.0,1040.0,627.0
LogNormal,184,0.33860272657033114,0.6389349961677526,4.677205453140663,21.753202968362896,"[4.39094248058137, 1.9930978392313945e-10]",758.0,113.0,564.0,1074.0,627.25
Burr_III,130,0.3331176742476877,0.6183630565090605,4.666235348495375,21.66229360717928,"[0.1565647171785129, 0.29980400862883505]",686.0,560.0,507.0,757.0,627.5
Burr_III,178,0.3146623058699522,0.6105265335713022,4.6293246117399045,21.704791862091728,"[0.17765782489697024, 0.3378733447538002]",397.0,836.0,288.0,998.0,629.75
Burr_XII,130,0.3332244858432819,0.6183630565090605,4.666448971686564,21.662507230370466,"[0.0797935588026852, 2.4558948616670766]",690.0,560.0,511.0,759.0,630.0
Burr_III,143,0.3282445045322756,0.6196580476285987,4.656489009064551,21.678915011148707,"[0.1785104173487809, 0.335624680998967]",654.0,520.0,481.0,865.0,630.0
Burr_XII,143,0.328354943874626,0.6196580476285987,4.656709887749252,21.679135889833407,"[0.09536531181086429, 2.314348035794421]",655.0,520.0,482.0,867.0,631.0
Burr_XII,178,0.3147799944865721,0.6105265335713022,4.629559988973144,21.70502723932497,"[0.09526600849688084, 2.3049521754803908]",399.0,836.0,290.0,999.0,631.0
Gamma,27,0.32675308954223925,0.6090013674627234,4.653506179084479,21.562092612041017,"[9.720138330065575e-05, 0.03684549234544058]",636.0,932.0,466.0,490.0,631.0
LogNormal,170,0.3383117273263106,0.6373698501872659,4.6766234546526215,21.764356789767454,"[4.392973260412657, 6.2930518120597e-11]",755.0,137.0,561.0,1086.0,634.75
Weibull,27,0.32694988970472344,0.6090013674627234,4.653899779409447,21.562486212365986,"[1.118976271078669, 0.12536816108035395]",642.0,932.0,469.0,496.0,634.75
LogNormal,41,0.3231703115809594,0.6034756239946774,4.646340623161919,21.553831434253585,"[4.407212210289273, 1.5250243420828748e-11]",574.0,1113.0,420.0,435.0,635.5
Burr_XII,27,0.3270586198799203,0.6090013674627234,4.654117239759841,21.56270367271638,"[0.23310845199013627, 1.4708577936921408]",643.0,932.0,470.0,498.0,635.75
Burr_III,27,0.3270765490680207,0.6090013674627234,4.6541530981360415,21.562739531092582,"[0.3066746542186321, 0.6569240838152356]",644.0,932.0,471.0,499.0,636.5
Logistic,27,0.32708886569321055,0.6090013674627234,4.654177731386421,21.562764164342962,"[0.1770578329605539, 0.2957868054965905]",645.0,932.0,472.0,501.0,637.5
Burr_III,152,0.31848950072352294,0.6086547099064511,4.636979001447046,21.663159136218503,"[0.17912989249844397, 0.3397848326093607]",481.0,961.0,350.0,761.0,638.25
LogNormal,189,0.33526678379695224,0.6288116570602447,4.670533567593904,21.72901116781295,"[4.395761523784571, 1.5249847406837292e-10]",725.0,249.0,538.0,1043.0,638.75
LogNormal,3,0.31912899777858855,0.5940836431384893,4.638257995557177,21.524758847950608,"[4.678612466047938, 5.130581943401193e-09]",502.0,1379.0,367.0,317.0,641.25
Burr_XII,152,0.3185568477045543,0.6086547099064511,4.637113695409108,21.663293830180567,"[0.09620218373283504, 2.2985215971300823]",486.0,961.0,355.0,765.0,641.75
Logistic,3,0.3191455534356495,0.5940836431384893,4.638291106871299,21.524791959264732,"[0.8493405181851318, 0.3560963030658796]",503.0,1379.0,368.0,318.0,642.0
Burr_III,3,0.31914589309662555,0.5940836431384893,4.6382917861932516,21.524792638586682,"[0.35685911681731985, 0.9506564454556595]",504.0,1379.0,369.0,319.0,642.75
LogNormal,27,0.3281833366040449,0.6090013674627234,4.6563666732080895,21.56495310616463,"[4.407504736000048, 1.2962678449921301e-11]",653.0,932.0,480.0,507.0,643.0
LogNormal,177,0.33997842965067593,0.6292176806367739,4.679956859301352,21.709504272532858,"[4.392991891162795, 2.749692085784363e-10]",766.0,225.0,571.0,1012.0,643.5
Burr_XII,3,0.31914665060503444,0.5940836431384893,4.638293301210069,21.5247941536035,"[0.3393058699903996, 1.0654010242201306]",505.0,1379.0,370.0,320.0,643.5
LogNormal,186,0.3387173422404116,0.6277377059954323,4.677434684480823,21.7004596438393,"[4.39187428684815, 2.465475597326991e-10]",761.0,281.0,567.0,986.0,648.75
Gamma,71,0.320494176437016,0.6031107550134576,4.640988352874032,21.586982538149822,"[0.0001068235882039846, 0.03807859691146356]",525.0,1121.0,386.0,578.0,652.5
Weibull,71,0.3205430074734112,0.6031107550134576,4.641086014946822,21.587080200222612,"[1.1086215196613354, 0.1272531950891148]",529.0,1121.0,390.0,579.0,654.75
Burr_XII,71,0.32059929423560407,0.6031107550134576,4.641198588471208,21.587192773747,"[0.23611001613345237, 1.4620750219914451]",534.0,1121.0,393.0,581.0,657.25
Burr_III,71,0.3206101758648441,0.6031107550134576,4.641220351729688,21.58721453700548,"[0.30871943450951006, 0.6595859712314602]",536.0,1121.0,394.0,582.0,658.25
Logistic,71,0.32061372984941483,0.6031107550134576,4.64122745969883,21.58722164497462,"[0.17341004261708656, 0.29592694110772366]",537.0,1121.0,395.0,583.0,659.0
LogNormal,156,0.34271001306012067,0.627049463333248,4.685420026120242,21.694349262368128,"[4.397423485785437, 9.052070404304214e-11]",792.0,305.0,591.0,954.0,660.5
Burr_XII,4,0.31851092439213935,0.5864462427702949,4.637021848784279,21.52480464044603,"[0.34821177408858034, 1.0542012967471153]",482.0,1507.0,351.0,321.0,665.25
Burr_III,4,0.3185164280891558,0.5864462427702949,4.637032856178312,21.52481564784006,"[0.3635804513505754, 0.961008864187988]",483.0,1507.0,352.0,322.0,666.0
Logistic,4,0.3185185447978364,0.5864462427702949,4.6370370895956725,21.52481988125742,"[0.8844865551361476, 0.36317512186063255]",484.0,1507.0,353.0,323.0,666.75
Weibull,100,0.352183790200188,0.6239527452469209,4.704367580400376,21.651832312389853,"[1.1610301987621912, 0.12212710481431098]",917.0,368.0,691.0,705.0,670.25
Gamma,100,0.35220459168999113,0.6239527452469209,4.704409183379982,21.65187391536946,"[9.806970360883648e-05, 0.03561159917075058]",919.0,368.0,692.0,706.0,671.25
LogNormal,71,0.3222584279336788,0.6031107550134576,4.644516855867358,21.59051104114315,"[4.396917494700229, 8.31583405190823e-11]",562.0,1121.0,414.0,590.0,671.75
Burr_XII,100,0.3522078068335252,0.6239527452469209,4.7044156136670505,21.651880345656526,"[0.22144421744340093, 1.551615728139593]",920.0,368.0,693.0,707.0,672.0
Burr_III,100,0.35222954094195325,0.6239527452469209,4.704459081883907,21.651923813873385,"[0.30163079499586803, 0.6095395670252417]",922.0,368.0,694.0,708.0,673.0
LogNormal,4,0.31880294738317383,0.5864462427702949,4.637605894766348,21.525388686428098,"[4.617470439593428, 1.8419084500169132e-09]",498.0,1507.0,364.0,324.0,673.25
Logistic,100,0.3522516004841103,0.6239527452469209,4.704503200968221,21.651967932957696,"[0.11296952963167785, 0.2854374597905738]",923.0,368.0,695.0,709.0,673.75
Gamma,26,0.33330986453314493,0.6077430122566452,4.66661972906629,21.570184441899478,"[9.682192306671832e-05, 0.036549720147553505]",693.0,985.0,512.0,510.0,675.0
Weibull,26,0.33331170442272307,0.6077430122566452,4.666623408845446,21.570188121678633,"[1.1238195641129307, 0.12506454445242787]",694.0,985.0,513.0,511.0,675.75
Burr_III,148,0.32773440003745885,0.6116954687479852,4.655468800074917,21.666151749374283,"[0.17845817638359482, 0.3356632645232653]",648.0,796.0,475.0,786.0,676.25
Burr_XII,26,0.3333455287553462,0.6077430122566452,4.666691057510692,21.57025577034388,"[0.23262298803201575, 1.4765363867828394]",696.0,985.0,515.0,513.0,677.25
Burr_XII,148,0.3278348882966727,0.6116954687479852,4.655669776593346,21.66635272589271,"[0.09535082891930236, 2.314128480370442]",650.0,796.0,477.0,789.0,678.0
Burr_III,26,0.33335220956761574,0.6077430122566452,4.666704419135232,21.57026913196842,"[0.306998773266648, 0.6541429617248362]",697.0,985.0,516.0,514.0,678.0
LogNormal,100,0.35287297293447434,0.6239527452469209,4.705745945868949,21.653210677858425,"[4.316763409890433, 2.6512639870705382e-11]",933.0,368.0,703.0,710.0,678.5
LogNormal,162,0.3422877241981899,0.6275523403969837,4.68457544839638,21.732918571121097,"[4.3963403468910265, 4.0457699813129326e-11]",789.0,289.0,588.0,1048.0,678.5
Logistic,26,0.3333548592636927,0.6077430122566452,4.666709718527385,21.570274431360573,"[0.1752392421667238, 0.2962187810634339]",698.0,985.0,517.0,515.0,678.75
Gamma,65,0.3257599076829624,0.6042013324430512,4.6515198153659245,21.581950603824403,"[0.00011169918834120044, 0.03845674763823589]",615.0,1097.0,452.0,556.0,680.0
Weibull,65,0.32598398926156114,0.6042013324430512,4.651967978523122,21.582398766981598,"[1.0990845925221087, 0.1291863092928735]",617.0,1097.0,454.0,557.0,681.25
Burr_III,165,0.320512716867342,0.6021850971294854,4.641025433734684,21.63873845408942,"[0.17912413346694972, 0.33906092847306657]",527.0,1155.0,388.0,667.0,684.25
Burr_XII,65,0.32608718468167747,0.6042013324430512,4.652174369363355,21.58260515782183,"[0.24177152182978792, 1.442330023192439]",625.0,1097.0,459.0,558.0,684.75
Logistic,65,0.32610161734597004,0.6042013324430512,4.65220323469194,21.582634023150415,"[0.19129364246602917, 0.3007416190563998]",627.0,1097.0,460.0,559.0,685.75
Burr_III,171,0.3176354980527636,0.6036826495304004,4.635270996105527,21.675857995784227,"[0.1795408495996526, 0.34055288035998404]",458.0,1105.0,334.0,848.0,686.25
Burr_III,65,0.32610230167779036,0.6042013324430512,4.652204603355581,21.58263539181406,"[0.31318485637287696, 0.6711430160801346]",628.0,1097.0,461.0,560.0,686.5
Burr_XII,171,0.31770324489464535,0.6036826495304004,4.635406489789291,21.67599348946799,"[0.09652196416004602, 2.2956338372879177]",459.0,1105.0,335.0,849.0,687.0
Burr_XII,165,0.32057522580522846,0.6021850971294854,4.641150451610457,21.638863471965195,"[0.09610847299963736, 2.3012774633935384]",533.0,1155.0,392.0,669.0,687.25
Burr_XII,14,0.337669768976833,0.6089438988679369,4.675339537953666,21.570448558117505,"[0.2445452855448976, 1.4259417499554394]",742.0,940.0,551.0,517.0,687.5
LogNormal,26,0.3343155110744557,0.6077430122566452,4.668631022148912,21.5721957349821,"[4.396431736032689, 9.722861956604506e-12]",710.0,985.0,527.0,529.0,687.75
Burr_III,14,0.3376865999541547,0.6089438988679369,4.675373199908309,21.57048222007215,"[0.31570097798190516, 0.6862929475362665]",743.0,940.0,552.0,518.0,688.25
Logistic,14,0.33769719341392235,0.6089438988679369,4.675394386827845,21.570503406991683,"[0.22804944583702244, 0.3067576500867402]",744.0,940.0,553.0,519.0,689.0
Burr_III,142,0.3218205386327217,0.6072070421079719,4.6436410772654435,21.668407438562408,"[0.1785555719138559, 0.3378112837859372]",557.0,1001.0,409.0,803.0,692.5
LogNormal,180,0.3362834148107569,0.6188783455129738,4.6725668296215135,21.696571514132252,"[4.402099110661303, 1.8925893200208998e-10]",732.0,536.0,545.0,961.0,693.5
Burr_XII,142,0.3219054905462644,0.6072070421079719,4.643810981092528,21.668577342389494,"[0.09568508021110264, 2.3057182407417574]",559.0,1001.0,411.0,804.0,693.75
LogNormal,174,0.3385475588195728,0.6217235485471688,4.677095117639146,21.72156393867879,"[4.397782040030658, 1.777585233488213e-10]",757.0,424.0,563.0,1032.0,694.0
LogNormal,169,0.3451581628893766,0.6279270828717131,4.6903163257787535,21.761695820716017,"[4.389306319587443, 4.9424283451461626e-11]",813.0,273.0,608.0,1084.0,694.5
Gamma,17,0.3228453540308277,0.5936429764625037,4.645690708061656,21.540741689078086,"[0.00010866176936348879, 0.03870865065483694]",566.0,1413.0,415.0,385.0,694.75
Burr_III,121,0.33620745864855656,0.6167039417117693,4.672414917297113,21.680411867645397,"[0.15547238234913008, 0.29757901584983687]",730.0,632.0,543.0,876.0,695.25
LogNormal,157,0.33072004792489273,0.6090160163137768,4.661440095849786,21.65081021697044,"[4.423612532768866, 2.3125600809477236e-11]",666.0,924.0,491.0,702.0,695.75
Weibull,17,0.32304364662405394,0.5936429764625037,4.646087293248108,21.54113827426454,"[1.0705258282624348, 0.13214810398409135]",569.0,1413.0,416.0,386.0,696.0
LogNormal,14,0.33851596751887414,0.6089438988679369,4.677031935037748,21.57214095520159,"[4.407733307299369, 4.4895995666764407e-11]",756.0,940.0,562.0,527.0,696.25
Burr_XII,17,0.32313276856867995,0.5936429764625037,4.64626553713736,21.541316518153792,"[0.25713614874285523, 1.3674000934118884]",571.0,1413.0,417.0,387.0,697.0
Burr_XII,121,0.33632499924854103,0.6167039417117693,4.672649998497082,21.680646948845364,"[0.07903192753045227, 2.465083694432671]",734.0,632.0,547.0,877.0,697.5
Burr_III,17,0.32314624019589944,0.5936429764625037,4.646292480391799,21.541343461408232,"[0.32223769873591773, 0.7221261804888209]",572.0,1413.0,418.0,388.0,697.75
Logistic,17,0.32315432173482894,0.5936429764625037,4.646308643469657,21.54135962448609,"[0.2853998184321595, 0.31416273768080855]",573.0,1413.0,419.0,390.0,698.75
LogNormal,65,0.32796392379781936,0.6042013324430512,4.655927847595638,21.586358636054115,"[4.385965392560194, 1.9325779595766754e-11]",651.0,1097.0,478.0,575.0,700.25
Burr_III,131,0.3362239260562567,0.6157563761202033,4.672447852112513,21.680115656593575,"[0.1572774211154601, 0.3003712978545509]",731.0,656.0,544.0,873.0,701.0
Burr_XII,131,0.33630709043712065,0.6157563761202033,4.672614180874241,21.680281985355304,"[0.08017872112274649, 2.4539040735377027]",733.0,656.0,546.0,875.0,702.5
Gen_Gamma,191,0.28630643967598846,0.6492859801065359,6.572612879351977,32.170980794493936,"[19198.78368032838, 0.027448047773992106, 3.6067691816823615]",2.0,33.0,1177.0,1610.0,705.5
Logistic,63,0.32554307864803805,0.6005067189571619,4.651086157296076,21.580832561123717,"[0.17095989948588108, 0.2959246747842012]",606.0,1227.0,444.0,549.0,706.5
Burr_XII,63,0.32555093872607493,0.6005067189571619,4.65110187745215,21.58084828127979,"[0.23556781628640108, 1.4667759129669948]",607.0,1227.0,445.0,550.0,707.25
Burr_III,63,0.32555254769955655,0.6005067189571619,4.651105095399113,21.580851499226753,"[0.3087172955247975, 0.6569548291023192]",608.0,1227.0,446.0,551.0,708.0
Gen_Gamma,34,0.30120163343390544,0.639294522311823,6.602403266867811,31.964158559551247,"[0.31853091227819513, 0.11682524633670316, 0.11812810848674543]",108.0,105.0,1205.0,1418.0,709.0
Weibull,63,0.325559586417612,0.6005067189571619,4.651119172835224,21.580865576662863,"[1.1105983616798187, 0.12725923981798865]",610.0,1227.0,447.0,552.0,709.0
Gamma,63,0.3256038952393837,0.6005067189571619,4.651207790478767,21.580954194306408,"[0.00010800937930709131, 0.038039792691429083]",611.0,1227.0,448.0,553.0,709.75
LogNormal,179,0.34483516028856676,0.6225653898838942,4.689670320577133,21.71552428862231,"[4.387521281316952, 2.2745460771530082e-10]",810.0,400.0,606.0,1023.0,709.75
Exp_Weibull,34,0.30122341332749514,0.639294522311823,6.60244682665499,31.964202119338427,"[1.593747687171397, 0.09717285514281526, 1.6979842986397706]",110.0,105.0,1206.0,1419.0,710.0
LogNormal,17,0.3245282072699041,0.5936429764625037,4.649056414539809,21.54410739555624,"[4.444276526659497, 2.9359105026695635e-11]",590.0,1413.0,431.0,407.0,710.25
Burr_III,166,0.323983109746483,0.6113240706544579,4.647966219492966,21.72428182616716,"[0.17991486721171582, 0.3396103791258886]",586.0,804.0,427.0,1036.0,713.25
Burr_XII,166,0.32406661194838554,0.6113240706544579,4.648133223896771,21.724448830570967,"[0.09659570121676797, 2.2993965952748345]",587.0,804.0,428.0,1037.0,714.0
LogNormal,158,0.3453478503506906,0.6191496480001139,4.690695700701381,21.68642284269349,"[4.391964743285158, 3.867651417748427e-11]",814.0,528.0,609.0,907.0,714.5
